Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_040	8.193533987318283	8.571968951732098	0.08856900969952532	0.11425395300741481	347	246	0.3352601156069364	0.6761710794297352	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_041	30.801056646675935	9.513906112081468	0.12858595437665127	0.19872014649528394	8183	2049	0.47141719257398446	0.3613786112519007	38.136854007158654	4.772132723592197e-262	-1	19.42547549376513	accepted	Likely BOLD
ICA_042	40.769635592952675	9.378311095347058	0.1275369858938702	0.21146287321517562	11667	2488	0.6194629430719656	0.3227254181966544	43.43443573312849	0.0	-1	15.110522070686361	accepted	Likely BOLD
ICA_043	10.224443306957207	8.047852557597595	0.09622662004175919	0.10990197464595389	349	222	0.0	0.0	0.0	0.0	-1	15.284306004615544	accepted	Likely BOLD
ICA_044	19.24278712068227	13.650735540543835	0.35517004239344363	0.3235990607344567	7163	1851	0.2626104303220291	0.19146042969812346	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_045	7.973818271318248	8.329900902302095	0.06787667652162133	0.10742111385187471	0	147	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_046	9.367474838526796	14.050556219212172	0.2762264864587279	0.2617872051201896	507	1282	0.0	0.21369212504946578	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_047	7.870956033270282	8.054019046617922	0.06692537899677027	0.09614386052176609	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_048	16.075148190407326	9.577247616052246	0.25385027222039486	0.43240744021437244	5545	0	0.24977293369663942	0.0	0.0	0.0	-1	25.15052999361015	accepted	Likely BOLD
ICA_049	6.525588209687276	18.31476620572262	0.3615801626172468	0.5305742849805789	862	8344	0.0	0.11229285184269107	-32.46403522066522	5.609122360810117e-160	1	n/a	rejected	Unlikely BOLD
ICA_050	25.79556994411455	22.066321078475593	2.9712889502300848	0.7868070854865059	12486	5406	0.4300250343212469	0.320642030608436	9.195777727570427	3.031428508154077e-19	1	n/a	rejected	Unlikely BOLD
ICA_051	7.705329409715707	9.196374090785886	0.07174435525175844	0.09131724824882025	0	410	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_052	34.72412490902337	32.8543317612181	0.581906546750556	0.6647369647018091	13113	5674	0.30823779695071507	0.2619751096785746	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_053	8.439144519368915	8.926304157856878	0.07976169071616883	0.11063693277482518	99	163	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_054	30.192917148392517	11.225042456285305	2.359726219600188	2.707486965546763	15727	2172	0.47577411084083887	0.2090316573556797	0.0	0.0	1	39.74717405830539	accepted	Likely BOLD
ICA_055	9.604342117810951	13.694657718486917	0.13728891495568207	0.11240907348432896	950	950	0.6227417640807651	0.740701381509033	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_056	13.190251655618134	8.68162530964482	0.10685760864048179	0.22163928444016945	169	325	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_057	7.840287316145063	9.071775831341887	0.06758507382920233	0.10021411602365307	0	231	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_058	11.064399810982902	8.190274360949903	0.14327638266860787	0.2237847647393511	1244	0	0.0	0.0	0.0	0.0	1	14.71105777650421	accepted	Likely BOLD
ICA_059	7.5704736649268645	8.355328425841723	0.06553366790067318	0.09541051482214415	0	287	0.0	0.6476868327402135	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_060	10.141641589772181	7.866839464422886	0.07574437810830968	0.135738873142702	661	123	0.0	0.0	0.0	0.0	-1	14.831033840298236	accepted	Likely BOLD
ICA_061	22.781001441135217	12.942814368105873	0.2996630362645254	0.2864952584620726	7651	1994	0.28198019801980195	0.2337011033099298	0.0	0.0	-1	21.14277056087691	accepted	Likely BOLD
ICA_062	28.156929185447346	8.804437927503058	1.7901039226636026	1.9970725044534505	10919	569	0.4890707841131058	0.0	0.0	0.0	1	47.540932055128934	accepted	Likely BOLD
ICA_063	21.87131128003031	12.205420875961215	10.344967826742787	9.08021111406638	18527	1789	0.3570343030829353	0.16760438258809596	0.0	0.0	1	43.98392686084264	accepted	Likely BOLD
ICA_064	7.662529258737011	8.391786467446604	0.060267441716654546	0.09070327925581903	0	159	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_065	7.873949722270026	8.591461242157648	0.07261367883508138	0.1018651410761669	130	152	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_066	11.527713470512655	8.071694099866754	0.20826202497905622	0.3078253288319715	1845	162	0.32399445214979194	0.0	0.0	0.0	-1	31.840662557342313	accepted	Likely BOLD
ICA_067	7.754022048952188	9.81177523182499	0.08056200309133212	0.11675288770867955	169	198	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_068	7.892721431912397	8.676216550203469	0.07397082891174095	0.1037585942793381	0	354	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_069	71.97709037461107	9.719167792843978	0.16910761606271038	0.29414155912329704	8544	3493	0.6111373847245212	0.4724023634529471	55.68884546783085	0.0	1	19.57919691824732	accepted	Likely BOLD
ICA_070	7.955458755061151	8.552249049307626	0.06987281148429407	0.10314651089489421	99	177	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_071	18.120668854731274	13.021188170159789	1.5335281300634305	2.3794885728432518	8430	2978	0.2841272716295357	0.148109243697479	0.0	0.0	1	46.66399771569586	accepted	Likely BOLD
ICA_072	18.81510532072583	8.644121576470702	0.574272207336847	0.9093925251147793	8003	320	0.4184865413915693	0.0	0.0	0.0	1	29.53364696499079	accepted	Likely BOLD
ICA_073	18.483565890107375	18.48957972082332	0.18913859052357043	0.2673394405529519	4627	3324	0.10319573901464714	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_074	6.167647798460893	11.901794349149611	0.07245864998588618	0.11962916234366643	0	527	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_075	28.1081486491901	9.640442573790393	0.21837547624272832	0.3389942475671678	15521	3693	0.5027379742269732	0.16311760612386916	20.0398392691227	1.15461193523952e-82	-1	20.605929852541028	accepted	Likely BOLD
ICA_076	15.882068308779305	19.10343761083634	1.253468028860367	0.6268688810788572	2334	4069	0.4864159965224951	0.31627790318535237	13.924694115815775	7.248800006688742e-41	1	n/a	rejected	Unlikely BOLD
ICA_077	7.916233055458787	8.635326520786741	0.06477553710141189	0.09977369557208812	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_078	9.197234960448663	8.3339825106752	0.0668152436886141	0.10026052747249281	0	102	0.0	0.0	0.0	0.0	1	9.982735427129741	accepted	Low variance
ICA_079	19.41806586938787	14.979962115002365	1.4575386509194874	0.8005844944395626	5513	2474	0.4402930402930403	0.46072660848386443	7.745333978657317	3.509331662838928e-13	1	n/a	rejected	Unlikely BOLD
ICA_080	9.430463221818338	25.979154511758264	0.17937489037688598	0.10486430105360216	753	1427	0.7278820375335121	0.6841328413284132	9.223376781513569	7.728843302652207e-16	-1	n/a	rejected	Unlikely BOLD
ICA_081	7.647976681102085	8.34272847879739	0.060195625709505485	0.08684028604030633	124	272	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_082	8.255808244393846	8.819507132805088	0.1804394472943689	0.1233096412269322	0	143	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_083	7.762129988100297	8.950721116244663	0.07025255178743799	0.10537866119922647	232	247	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_084	10.317809599261642	8.804062802887378	0.07766355517477071	0.1431144283865739	0	0	0.0	0.0	0.0	0.0	1	15.654899839420743	accepted	Likely BOLD
ICA_085	8.010645502136247	8.650503081767177	0.07023941805278816	0.10647411506429162	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_086	8.716793899205875	8.009159652630233	0.060501782465301135	0.1076531189112017	230	132	0.0	0.0	0.0	0.0	-1	13.211194446467555	accepted	Low variance
ICA_087	29.72063801553784	10.886989690365702	1.357937576019104	1.7729400877992807	12331	1184	0.46251144212365813	0.0	0.0	0.0	-1	35.15877302328166	accepted	Likely BOLD
ICA_088	32.66584251923467	8.298823457808155	0.10950765505489324	0.18390028901272487	6150	550	0.3623920482320352	0.10786106032906764	32.65468109343464	4.225501515605938e-197	1	19.77284727063735	accepted	Likely BOLD
ICA_089	7.991543156563411	9.651565755039737	0.08057322370089087	0.09927278902410575	0	410	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_090	17.222260134266755	16.968279124119505	0.21602604456430805	0.3180532985246431	5363	3758	0.15475409836065573	0.06017269293038316	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_091	8.044606649783622	9.152098892974703	0.0688616735103963	0.11007760196882395	110	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_092	29.700065917651894	29.754366817724556	0.9022362919517423	0.6911730277902924	13757	9495	0.35006000600060005	0.22715646258503402	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_093	18.45285607561963	11.479098536219775	1.7058569758210893	2.100802534452926	6262	1247	0.2948278675150922	0.10972166196046793	0.0	0.0	1	43.330176560293964	accepted	Likely BOLD
ICA_094	8.33287919755434	8.174215718375645	0.06949481804017361	0.11483646818258825	0	133	0.0	0.0	0.0	0.0	-1	18.387479941472073	accepted	Low variance
ICA_095	7.822871636176866	8.740307491951064	0.06560324588589177	0.09403822893532986	122	216	0.0	0.7592592592592593	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_096	21.958226887185624	12.789316599734276	1.5840492493813005	2.3466098659477836	10559	2459	0.42337365463377463	0.24564315352697094	0.0	0.0	-1	44.19649333821829	accepted	Likely BOLD
ICA_097	18.09454929189497	11.504904822343534	0.1951838352112534	0.2644266314320887	7988	2609	0.47582081954695854	0.29675425038639874	20.457733868083736	5.706996791179076e-88	1	32.66237880920899	accepted	Likely BOLD
ICA_098	14.700367192644578	8.685247436076537	0.11173557441314652	0.14979328409368275	2629	456	0.4047981721249048	0.0	16.414756668119242	2.1699245993030397e-58	1	14.687649959547356	accepted	Likely BOLD
ICA_099	27.373865474763214	7.488966253300913	1.3272687337456295	1.3368310988110084	7261	1653	0.4997907074089577	0.10208527855586678	2.5940153959940244	0.009991960582445978	-1	28.802577982043154	accepted	Likely BOLD
ICA_100	24.363893260054155	11.952725382287348	1.4770665192833408	1.7868451496062359	12982	1519	0.3975477481726008	0.2868447082096934	0.0	0.0	1	44.14468558132363	accepted	Likely BOLD
ICA_101	22.65933626278462	10.74758335745096	1.4304683081268896	1.7658550435089637	10350	1639	0.4867639657775541	0.3102877935825339	0.0	0.0	1	34.877596810305064	accepted	Likely BOLD
ICA_102	19.521943442581822	9.40907777832778	0.09254708841845209	0.12463695810095686	2949	1074	0.3710670314637483	0.45281220209723544	31.32795155111354	1.1160937351005443e-166	-1	9.263430118037386	accepted	Likely BOLD
ICA_103	7.651933771972485	8.957987815510682	0.05614979751844424	0.09576920760984557	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_104	7.640712626983345	8.762439261630844	0.07311567060448555	0.09759607526260729	0	207	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_105	45.544805116116486	8.729494956778511	0.20586008817256046	0.32126103409886575	12591	2132	0.5822550086669085	0.27717391304347827	35.27187468184868	2.014223772710371e-253	1	18.605161979709408	accepted	Likely BOLD
ICA_106	10.30926828640856	9.518200829678852	0.2208271315388986	0.3200109721005489	982	234	0.12219959266802444	0.0	0.0	0.0	1	45.1384655819018	accepted	Likely BOLD
ICA_107	49.78371154776445	11.077181483085816	0.4850185368868304	0.7590825379846007	25275	9917	0.591423613980005	0.3520595212421824	30.443146513787614	1.4895281431881504e-193	-1	31.686854117482753	accepted	Likely BOLD
ICA_108	41.79854100091246	8.386753632855408	0.13262743180775743	0.22843117043263528	12712	1444	0.547378508964581	0.32116788321167883	38.324860914773815	1.8397884779781378e-281	1	13.672063349664064	accepted	Likely BOLD
ICA_109	12.789770893179805	9.423014391009715	0.10679412293488563	0.21814720134238552	473	0	0.0	0.0	3.952103666902435	0.0001447575014671511	1	21.489239507949943	accepted	Likely BOLD
ICA_110	10.907227981211165	22.82649867090145	0.2519857655698482	0.18060912396804762	3721	13227	0.46493756003842457	0.4858365758754864	19.1311798009151	4.394135274197156e-76	-1	n/a	rejected	Unlikely BOLD
ICA_111	6.961217679542026	11.398525662112451	0.07290688497946067	0.10400587659255714	165	310	0.0	0.0	-29.31156102827725	1.6605395557236664e-52	1	n/a	rejected	Unlikely BOLD
ICA_112	10.384662479350345	19.103998312948725	0.18430785465181074	0.10954998895694155	911	1334	0.6115795390668916	0.6648669494793675	9.33806877997851	5.858124058903546e-18	1	n/a	rejected	Unlikely BOLD
ICA_113	41.6787313819605	9.296477721425287	0.17334666664471413	0.27942394691432726	7424	1993	0.5352651722252597	0.3744292237442922	44.91276254595728	0.0	1	22.959297398930033	accepted	Likely BOLD
ICA_114	7.38934689613125	11.072166154311097	0.08096195317153435	0.12038277070002437	0	225	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_115	17.27964818087291	10.209344160148744	0.8119596602265612	0.9293391386782485	5247	624	0.25460829493087556	0.0	-0.8939550478705292	0.37232606158834514	1	n/a	rejected	Unlikely BOLD
ICA_116	10.479238172448609	14.214906552776357	0.37311872600287643	0.3231582216573882	836	1309	0.47664670658682634	0.2965227359572029	0.05424566217812294	0.9568104291269477	1	n/a	rejected	Unlikely BOLD
ICA_117	8.352652870085038	8.200519215954968	0.09904236351047935	0.15741434406449936	0	0	0.0	0.0	0.0	0.0	-1	11.471387324445036	accepted	Low variance
ICA_118	7.806510397630529	8.09114392596667	0.0675940677244583	0.10649525897814308	0	159	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_119	13.978614614057692	9.133513412809645	0.30158565822090133	0.3572478014091905	2021	675	0.27178580449608486	0.3678516228748068	9.624379114549946	1.0016178707390062e-18	1	n/a	rejected	Unlikely BOLD
ICA_120	14.670498752874124	47.91803255566788	0.553933546028937	0.18148925281745248	2451	2841	0.6922448979591836	0.7376754228139618	18.373644665545175	1.007818904637817e-59	-1	n/a	rejected	Unlikely BOLD
ICA_121	12.761398216305807	41.65197905535124	0.5193223358057583	0.14643739777267856	1171	1676	0.6755674232309746	0.6390092879256966	12.308132337767185	1.1813031107523549e-30	-1	n/a	rejected	Unlikely BOLD
ICA_122	7.966414025324035	8.767171376620178	0.06665120225737438	0.11037895974200314	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_123	6.887422842734094	8.549089966006264	0.08486689994418499	0.11736435256303307	0	221	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_124	7.936861200598494	8.274228451383609	0.05854579232886156	0.09738385604026922	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_125	7.867516136817063	9.142273006154415	0.07959873349093056	0.10310128743915438	103	236	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_126	7.799526334091969	9.134388866123448	0.06625653756402976	0.10856453674207198	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_127	8.317085447184798	9.537517364060779	0.0906599730172481	0.14139022922660416	112	217	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_128	10.760403365766257	14.704197282834992	0.6935689937209844	0.41455115515742835	974	1566	0.32254641909814324	0.14552873172390343	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_129	8.340102265482152	9.219483181109231	0.06891731437456895	0.09294398858933468	107	123	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_130	26.73140798743287	29.39560986658276	0.9609607544653613	0.7965509754550959	12814	7354	0.3233150825225509	0.15974576271186441	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_131	9.481329036441364	9.637687975055787	0.0958622668448362	0.15302411199955207	952	106	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_132	8.667356568024648	9.028588423057553	0.08130108788239583	0.11430277226089128	104	198	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_133	8.342109895837766	9.39333915414613	0.09385483513289689	0.11885986451791053	0	323	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_134	7.82437108515308	8.625244801779223	0.06452588228738239	0.09449717625112347	140	173	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_135	8.046948519366799	8.654407068714402	0.06413311257396585	0.103065773529728	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_136	8.381642340468005	8.186840347880686	0.06473670960341778	0.0999786467683435	125	157	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_137	7.207263387812794	8.967509776809951	0.07535803155737368	0.10886287046270407	0	126	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_138	7.975541485107568	8.709356975543725	0.059634349464498776	0.09427814875120659	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_139	9.092182718272557	7.8648407584330995	0.09497826751441193	0.1153846282745948	0	0	0.0	0.0	0.0	0.0	1	15.869007652356505	accepted	Low variance
ICA_140	9.326847645156	8.496739283108282	0.10054912121802337	0.1822305926827686	0	128	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_141	9.284191313975544	18.81481962970979	0.1594212659835203	0.09899301675941677	707	1101	0.5697503671071953	0.7342592592592593	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_142	8.219822503536982	8.785723038281416	0.07462668201805701	0.10771251209726083	243	313	0.0	0.6010362694300518	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_143	22.045452128896038	12.76575956315	14.093659075681607	13.1824022935497	18845	4287	0.3763837638376384	0.09966618979494515	0.0	0.0	-1	44.60247138654356	accepted	Likely BOLD
ICA_144	7.810786552196073	8.412742133810433	0.06484814536047276	0.09730884067783097	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_145	7.347860185080642	18.52869222266622	0.35635154283294557	0.4050609689724157	830	4129	0.44106925880923453	0.1452980946527351	-12.529521173846883	1.239192907180816e-30	1	n/a	rejected	Unlikely BOLD
ICA_146	27.57112323437224	16.40817507192032	0.4800317639570599	0.44086366559154855	12118	5988	0.3491341901888664	0.12719665271966527	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_147	7.850242819490661	8.467976771872967	0.07284440839308738	0.1026622628230964	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_148	23.998276009870438	7.501991953620818	1.5989494967818916	1.675551475159992	6981	642	0.5061665328760125	0.0	1.069232375620314	0.2870508375495666	-1	31.05420363334137	accepted	Likely BOLD
ICA_149	7.653919897935358	9.673160141842079	0.08055315533877919	0.10638412936706397	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_150	9.424363421682203	8.611175279858374	0.08308459011034845	0.15237735333606967	0	102	0.0	0.0	0.0	0.0	1	15.292006416360715	accepted	Low variance
ICA_151	11.335248283043542	8.157080283953654	0.12104164093663886	0.15844305440376827	892	146	0.0	0.0	0.0	0.0	-1	17.71935052247229	accepted	Likely BOLD
ICA_152	8.564577285808314	8.620202973087869	0.07357900155372545	0.1084297102032629	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_153	11.714115496912987	7.752526469004312	0.08807611803321275	0.16555286115961296	0	129	0.0	0.0	0.0	0.0	-1	10.339730913053625	accepted	Likely BOLD
ICA_154	25.85233495183687	11.745770846672624	11.485935112243208	11.337584577837061	26892	3194	0.4543857025349585	0.0	0.0	0.0	1	62.32739117062249	accepted	Likely BOLD
ICA_155	8.567284258061385	9.362470952665502	0.1500345576162733	0.15289248623510315	109	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
