Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	55.800037839402876	9.22168055090753	0.07604723223439878	0.1295842077428264	15566	8714	0.6046073366474966	0.16927717832695208	49.5539558059157	0.0	-1	38.52935109450859	accepted	Likely BOLD
ICA_001	7.2011143961787685	14.902283598435861	0.026143754922801153	0.040979262051650624	1460	6334	0.0	0.15379628879345272	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_002	7.706342670914614	11.907236212875265	0.06247908608776661	0.08610042907386076	955	4625	0.0	0.09271092819235352	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_003	7.298902875318195	11.776196839419823	0.017513897169090936	0.03301532259533124	1538	5539	0.0	0.0679470918644682	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_004	7.3628812184424435	13.757578112869776	0.022010099570178323	0.037145110336156195	1816	6191	0.0	0.15632673105254544	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_005	16.402114876772487	11.689167102756702	0.031144239868207503	0.048327824353637826	6603	7688	0.3047112462006079	0.12703218587507406	23.12774240730793	8.850950609405393e-103	-1	n/a	rejected	Unlikely BOLD
ICA_006	26.62749736818471	38.23765016341359	0.1802191535623713	0.275030118456714	17790	23841	0.35323791647114033	0.30499400376905944	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_007	33.35558982401218	9.90455331018306	0.039343862286799904	0.0705317056322053	12588	8043	0.518600008148963	0.16279944813746394	41.754561558284536	1.2866540131328075e-284	1	33.9038006943334	accepted	Likely BOLD
ICA_008	7.754085696790975	12.902698117499874	0.028068052329633112	0.04646581343210599	2060	6491	0.0	0.12710280373831775	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_009	8.081247528344157	32.93794746785817	0.1639152200797958	0.2616436662401505	5300	27802	0.11745227892481495	0.39009118872972826	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_010	7.359108644710571	13.9980739025391	0.020026120405549276	0.033401839638200634	1464	6515	0.0	0.16977798263808866	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_011	11.330475487082078	13.452868167758684	0.12876085175878288	0.1360610316275073	1348	4909	0.18216463414634146	0.11864057672502575	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_012	10.935775117349275	9.669769885102241	0.14647702479184274	0.2807973492452415	3871	5020	0.18087587457890644	0.06167311215143497	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_013	9.907122667080358	9.663574507308272	0.0664041041655612	0.15072056564254957	1889	4466	0.04305823902842948	0.10634920634920635	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_014	7.534280930962407	13.650175854017942	0.018507412584780815	0.03328542365617771	1462	6465	0.0	0.15453756997555784	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_015	7.172003047213068	12.918327222096176	0.01760725475060204	0.03200363879225822	1530	5745	0.0	0.15032564689315261	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_016	18.765703793470106	18.597390351648073	29.839337153148094	25.5668649171106	30356	20012	0.43054612145088983	0.3053012775374711	0.0	0.0	1	71.27286529048189	accepted	Likely BOLD
ICA_017	7.669149175289244	12.411446604978213	0.020425846269967907	0.03967064890026437	1889	5785	0.0	0.12242725337118524	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_018	11.214435613299523	21.571896118114914	0.22688400145772789	0.19715060715994048	1631	8856	0.0	0.1865962818453064	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_019	7.721184456571825	12.167386656564425	0.024466537468144967	0.045565864354463116	1639	5597	0.0	0.12422135957389185	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_020	7.458381437254039	11.95375531372428	0.018711095321417643	0.035293068927605656	1537	6047	0.0	0.14443209982052815	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_021	7.661133057741453	12.054889191369398	0.021504421152786737	0.03575705758152736	1324	5858	0.0	0.12536293766011955	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_022	7.516001634012491	12.533332892935771	0.02018455014781949	0.0323626269280557	2127	6167	0.0	0.10564127683892563	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_023	68.62743975286799	10.414543045282187	0.08773501491935849	0.14167490458925788	18603	10813	0.5767255348952182	0.2733920870054378	50.861033777939724	0.0	-1	40.83323437572155	accepted	Likely BOLD
ICA_024	13.649458231049135	10.695638964854375	0.15882461598398312	0.30655010417123374	7013	6082	0.37540593201991773	0.07469229472264374	0.0	0.0	-1	65.14283292769016	accepted	Likely BOLD
ICA_025	7.29552972643641	13.347218038511878	0.017618723839724633	0.03202054509820659	1703	6365	0.0	0.13195548489666137	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_026	47.169614183727845	9.481429213642421	0.14474423528025354	0.25281006559624786	18629	8766	0.5719234620693389	0.1357450273351169	50.591397625656775	0.0	-1	62.08108542196804	accepted	Likely BOLD
ICA_027	22.44223334023817	12.895927641024738	0.6920352215975687	1.0820331709150608	14114	6894	0.39513288504642974	0.10504233161009965	0.0	0.0	1	67.86298499931424	accepted	Likely BOLD
ICA_028	7.342960233038388	11.849236168582102	0.015825592871238546	0.03071881099583578	1411	5665	0.0	0.13016492285866288	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_029	9.116755159780734	18.148653791786977	0.16486096442516748	0.17282672284794953	1637	7791	0.05727012408526885	0.13526064490810386	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_030	9.511115372154556	13.386528409625813	0.04692082184999612	0.08928588015286454	2613	5542	0.0	0.18537291817523532	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_031	7.693073228437722	12.391242007471597	0.019438335248552867	0.035751348526486676	2128	6071	0.0	0.11782178217821782	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_032	7.498599092120097	11.632203238507607	0.018025240783905907	0.03250576003363922	1829	6303	0.0	0.143108410617205	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_033	7.2589785950357335	14.089332524865862	0.01810343595701334	0.031822700500622005	2110	6746	0.0	0.1439296276636081	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_034	7.170003584715525	18.160882256293995	0.02997623220541064	0.04759769476196771	1669	8117	0.0	0.2308319227634631	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_035	7.857082803841509	12.547890008834992	0.02132461923003921	0.04010762034750807	2466	6026	0.0	0.12017742070466148	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_036	7.399672845683827	13.47712895024822	0.021894725491136625	0.0385395626309117	1588	6179	0.0	0.11755034936292642	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_037	8.722098346716152	13.525350054530858	0.05210978464856785	0.10060239599268206	2081	6785	0.0	0.23484733404223	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_038	7.687228686733972	12.554884162491831	0.0176551594905841	0.03312503151552741	1944	5954	0.0	0.12046962736089842	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_039	8.441461362559087	27.737614626964866	0.06153934933851756	0.08784139186268883	3837	14880	0.21923528644134152	0.3239018396532305	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_040	64.77381636027178	10.150094937705447	0.10723179777367654	0.16809157329494148	17869	10193	0.6128806342269658	0.2640874684608915	52.752403155323414	0.0	-1	48.29129430876474	accepted	Likely BOLD
ICA_041	8.11758488361363	12.584011324843429	0.024077808573547747	0.04628374432836111	2992	6154	0.0	0.0994161801501251	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_042	25.88543377638472	12.018436538672885	1.193568362928932	1.7419068655334915	16334	7305	0.49000585173550154	0.12814173877214668	0.0	0.0	1	79.65825856322869	accepted	Likely BOLD
ICA_043	7.488794770646982	12.358266052288524	0.019711903115774844	0.03753774971919694	1635	6441	0.0	0.1391196335688223	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_044	16.1822324122275	11.803264948736622	1.1145342177983841	1.5999807835444806	9009	5777	0.45319693094629154	0.11097388849682428	0.0	0.0	-1	81.9267879294579	accepted	Likely BOLD
ICA_045	12.011809392702482	9.614210740532465	0.03901419461303578	0.09041566195365594	1530	4869	0.0	0.12396694214876033	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_046	8.949509737390496	31.65223720343818	0.14583935904941298	0.21267407558742718	4339	20569	0.05306518051853647	0.3255546671996802	-9.720510672594651	7.765281887768697e-19	1	n/a	rejected	Unlikely BOLD
ICA_047	8.803602349587662	9.61000134201122	0.03891202016810395	0.09066797187845188	1277	5137	0.10518053375196232	0.15727928279087897	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_048	13.298103832162575	22.63295857941532	0.4606157666460619	0.29250820319111664	2238	9334	0.1488933601609658	0.19317180616740087	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_049	7.688608576261869	12.842720950882798	0.05172525965247035	0.07384446262871142	1225	4691	0.0	0.10909090909090909	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_050	12.780404327747595	15.237450121333513	0.04543170953661104	0.07557764187280157	6105	8996	0.2454308093994778	0.10968334098210188	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_051	7.348240001349816	15.210577591483903	0.03554849182812668	0.056460571915423044	1700	6335	0.0	0.15847558554982136	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_052	8.145102495123956	23.6706463411266	0.05879902453941237	0.07606135162713214	3342	12417	0.06365007541478129	0.28919193975167923	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_053	33.261114010050505	10.108520365507854	0.05285887843789823	0.09362887931833815	11137	7128	0.5175767995294757	0.137043428242738	50.27949966465299	0.0	1	41.76024407368192	accepted	Likely BOLD
ICA_054	7.782127748395262	13.960549780106685	0.04180925426120003	0.06258461951616526	1263	5585	0.0	0.15110140178408885	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_055	7.320321155579986	12.656789964315353	0.01871321111120386	0.035554077013750414	1786	6049	0.0	0.14528490503165611	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_056	14.261481036993274	25.55769598242968	0.6398765864847249	0.37722359601749267	2586	10916	0.21617357001972387	0.2370266479663394	-1.7850493811699224	0.07628644573524308	-1	n/a	rejected	Unlikely BOLD
ICA_057	7.0404701626842625	15.102080657547475	0.023243278451769014	0.043293414797142174	1851	6979	0.0	0.15246571345199883	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_058	32.04306578282816	17.025927661778613	0.20650670840641105	0.34260612537622837	24007	17788	0.5073589358506758	0.23429443788345766	1.8505219123391274	0.06569532117645395	-1	73.49490771849383	accepted	Likely BOLD
ICA_059	31.830363955305412	22.052312004228682	0.21390143423005492	0.34400839483682566	23083	19266	0.4731391728675837	0.2360034453057709	0.0	0.0	-1	73.14580674657455	accepted	Likely BOLD
ICA_060	34.46004318092092	10.42340562306665	0.051206084027560286	0.10487258152022773	12069	8762	0.5009478074055352	0.20006950880444857	52.14083466584766	0.0	1	43.48351811585998	accepted	Likely BOLD
ICA_061	7.289861026737182	12.55868667063858	0.021363623687418037	0.04080644629725019	1634	6347	0.0	0.1303399822337075	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_062	6.819903005436101	19.406796002813103	0.0335935178741017	0.05044028145281506	1524	8215	0.0	0.20544914343510967	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_063	8.173454183589136	33.41143450152509	0.16992088757025184	0.27101583653973377	3794	21863	0.08711819389110226	0.31383630027314685	-16.46776522208504	9.006981533028072e-39	-1	n/a	rejected	Unlikely BOLD
ICA_064	22.671678997634782	15.809696153599107	20.4671340965817	18.8668930226396	34690	12845	0.44710821746934803	0.18516742587708782	0.0	0.0	1	76.26948770073732	accepted	Likely BOLD
ICA_065	10.808015585939138	13.683960566793576	0.13369945033105415	0.13442623232542106	1618	5103	0.1172093023255814	0.10946745562130178	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_066	7.652473981150684	13.402155653178493	0.02401241222474167	0.03804271306952936	1863	6296	0.0	0.13228396533905715	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_067	7.5622173822771845	18.424666509485636	0.037433335003028166	0.04532085829643544	1644	6590	0.0	0.15567402894135568	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_068	20.480378330261715	12.30609144477924	1.1892736628433438	1.49008937449199	14140	6172	0.39717143589931486	0.08659355049926339	0.0	0.0	-1	78.03883624054122	accepted	Likely BOLD
ICA_069	7.5323265425409405	12.238785779864985	0.016389267360412605	0.03242397455931156	1802	5681	0.0	0.12718316166592028	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_070	9.86012723726619	30.578381363529918	0.1436900396706018	0.21322338752142392	4520	18020	0.12396052777469786	0.31566002403644594	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_071	6.645912388104021	23.99615287053377	0.032735227793818336	0.05073100083781728	2169	10188	0.003858210754762479	0.2857988749629922	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_072	7.626059292695697	18.04946832471955	0.05103157605195459	0.06409641689247399	2068	7894	0.0	0.17424536857105843	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_073	17.585932560486366	12.331939127945926	0.5998828892422745	0.9199111847873007	10637	7589	0.4846973040391442	0.1621982126183807	0.0	0.0	1	74.45435927226369	accepted	Likely BOLD
ICA_074	7.601484737861172	13.217020743871274	0.024062885289121844	0.034748886772295685	2092	6864	0.0	0.18663136995367308	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_075	7.6576789804155485	11.910591524006472	0.031082496080526698	0.05903643642829054	1662	5836	0.0	0.12244193074864002	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_076	8.702032880328593	29.97143257414988	0.17110362320357744	0.2309435909759478	4456	19592	0.12803632236095347	0.32174004968550135	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_077	23.832192398225278	11.079628068066796	0.06039617693307124	0.111668855850214	9425	7360	0.45046126971996286	0.1398649109640445	37.466738641929325	1.7646994179615937e-235	-1	49.64515876041862	accepted	Likely BOLD
