Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_015	23.95924713115436	13.511600684832626	0.05873291997339572	0.12624858144584641	12550	12046	0.4220867752025022	0.2576345537371351	48.42117885794098	0.0	-1	52.76891894188112	accepted	Likely BOLD
ICA_016	10.727959009545652	10.815527559310278	0.05360423402244363	0.11542972736536214	2139	5733	0.0	0.13772880753509864	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_017	7.7441505051902775	12.47516986513314	0.02004296340022945	0.036101977574322416	1426	5789	0.0	0.09605519193348665	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_018	9.977473822803876	9.69864680562411	0.05707287336358439	0.1299388798557742	1896	5293	0.005324813631522897	0.14125887732269676	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_019	7.090277217187363	13.021349310723204	0.019734853015449555	0.03488440320432935	1647	6371	0.0	0.14821959649545857	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_020	7.519058013830149	13.165421697937568	0.031002124684745995	0.055565073934868946	2036	6615	0.0	0.12081900593935604	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_021	8.82320883415843	33.52051300515351	0.13847032252585317	0.20482325363851034	4439	19638	0.11053778236440776	0.3481086098862845	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_022	7.542184409218472	12.889793030610079	0.024218239927769062	0.041003827881951914	2251	6328	0.0	0.11464442058313372	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_023	30.342507854869712	13.927263664144215	3.3016350276593496	2.9040836633756855	15447	6276	0.5849112523462969	0.14130610922054773	0.0	0.0	1	72.36339828101184	accepted	Likely BOLD
ICA_024	7.751164538509197	12.518980698796558	0.026747589565554716	0.04754253702837252	1696	5399	0.05663824604141291	0.1587990936555891	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_025	14.614456915754147	20.16880680247173	0.47859679094060037	0.3334658359094054	2713	8567	0.19373776908023482	0.19279962103268594	1.5021465218382481	0.13389292991817356	1	n/a	rejected	Unlikely BOLD
ICA_026	7.5881055366279115	12.819231251629157	0.019678507117368987	0.035530409347874374	1566	6240	0.0	0.11907572946533986	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_027	7.64506706474101	11.250428014783003	0.04278370006672409	0.06133333968421955	1098	4598	0.0	0.08811924594476107	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_028	7.279509931836247	12.037012613456412	0.017129272263254273	0.03350662115100257	1676	5744	0.0	0.09858264873160603	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_029	7.278440404546003	16.570904106661164	0.028339165578945624	0.0354660170675886	1470	6092	0.0	0.1580496006725515	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_030	7.258471845185298	12.892926584403929	0.01991904156832127	0.03490273559381732	1468	6332	0.0	0.1363349131121643	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_031	19.869633599077723	12.037109830438686	0.8752929023844379	0.8796797177967843	6061	4282	0.5716223088659095	0.11234347048300537	3.2139213130380533	0.001395826246057362	1	67.40149271207368	accepted	Likely BOLD
ICA_032	6.92350984577172	10.775907235194579	0.02405884706510102	0.04566142627039245	1431	6024	0.0	0.1852099715576376	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_033	7.449614695384053	13.761553667004922	0.023815101086280308	0.041713210750545515	1651	6396	0.0	0.13961325523549706	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_034	7.392565203387389	14.492884212093147	0.0231074360199688	0.03747752524179802	1601	7022	0.0	0.16777531411677754	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_035	11.488202654138698	11.397317705906579	0.14993061233447968	0.3111511731093821	5334	7653	0.2923688695322855	0.10062978262341708	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_036	7.648990772686824	12.876217783240609	0.020906392319480847	0.03750794966568175	1775	6560	0.0	0.11199016821568476	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_037	7.343174584390001	13.948922427964677	0.018031017122300017	0.03017838115731381	1837	7036	0.0	0.1891736251079758	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_038	7.501523811440294	14.019230743194097	0.021991234695979658	0.03552752050636252	1491	6628	0.0	0.16360575451484544	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_039	18.87602725621866	18.80000735616882	30.153271905259544	25.84214790758985	30592	20518	0.43570797124414123	0.30061757252171345	0.0	0.0	1	69.1317026956648	accepted	Likely BOLD
ICA_040	21.250069006571813	18.51708649102561	14.52937309126659	14.929734623727867	30637	18303	0.4477652724881731	0.2707160549425805	0.0	0.0	1	74.57728358028517	accepted	Likely BOLD
ICA_041	13.884151147377981	23.009990917469754	0.47356636646716876	0.32868888442218364	2729	10384	0.2320029839612085	0.22919535707259492	-4.099939976301313	7.84083967530668e-05	1	n/a	rejected	Unlikely BOLD
ICA_042	8.977187596114737	31.968673769715323	0.16099927168448797	0.23648935519568992	4892	19987	0.15983479607640683	0.30976147945781235	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_043	12.562463980349872	20.994168228318554	0.28601698085404276	0.22763810890816857	2140	8963	0.07128810226155359	0.171147763217352	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_044	7.578197064498326	11.61215707011213	0.060619204113998085	0.08509656491878695	1201	4779	0.0	0.07902542372881356	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_045	22.9229918651597	15.883821802829836	19.79680962034504	18.433398285078482	35551	13887	0.4681162175203615	0.17865606883727714	0.0	0.0	-1	78.83247952733034	accepted	Likely BOLD
ICA_046	25.720238513723178	30.938803931053897	0.14577656568722028	0.22168028757974914	18947	23634	0.3047634790754057	0.2909519725557461	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_047	11.416326963028784	19.501843481377556	0.03866201814619624	0.0708829407970384	6882	14835	0.12792276361442148	0.23656062861296687	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_048	7.31239592225249	15.825399690918838	0.023896433723564522	0.04012522772632376	1623	7549	0.0	0.186998989558774	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_049	7.153003025564496	17.856005295441214	0.05166404956369377	0.06752392123406777	1791	7947	0.0	0.19422405585528404	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_050	27.55006222735985	38.16407804780046	0.17874403070296846	0.28155561767989296	20532	24368	0.35799136069114473	0.3139971379389012	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_051	7.555633758287352	14.090712486054928	0.029023373147545776	0.044214679971862805	1618	6136	0.06491499227202473	0.15712494776431257	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_052	20.23201067995409	12.106016554853877	1.204521479905987	1.5242162651024485	13388	6109	0.4056140350877193	0.06117607185222844	0.0	0.0	1	83.06015509885933	accepted	Likely BOLD
ICA_053	7.688368386001605	20.321954584802693	0.07012156510943147	0.08192742536606065	2125	10187	0.0	0.23112972380097715	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_054	7.332056676263686	13.536439158837043	0.01597930504841062	0.03003212290742136	1474	6776	0.0	0.16362275449101796	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_055	7.600874296277366	12.74291936680066	0.02162772073766905	0.038735944559949276	2141	6759	0.0	0.12118003025718609	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_056	7.280576509964028	13.653273638316286	0.020282078498406464	0.03609921860161747	1624	6393	0.0	0.12385867407701469	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_057	7.551150498425154	13.222279846362742	0.02229972759338272	0.036021793221762695	1803	6106	0.0	0.18734388009991673	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_058	7.335170965212327	13.274140191594542	0.017676583869069024	0.030944823386920728	1953	6707	0.0	0.14428678117998506	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_059	17.73296881330302	10.346140229055019	0.03341504003042802	0.05409416027838786	9135	6807	0.42894810659186533	0.15775931779754465	28.653868888766578	1.1423723873350723e-122	-1	31.504403098222966	accepted	Likely BOLD
ICA_060	7.553833151358365	11.490268021064175	0.019262678257034732	0.03552990098794767	1883	5914	0.0	0.08641975308641975	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_061	7.812669130117485	12.776632243344327	0.02487036095161637	0.04270704670143914	1926	6219	0.0	0.11440295445219532	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_062	7.9593586160102685	19.38578926608728	0.08459245772269626	0.10673189352308995	1551	8331	0.0	0.18043650069913064	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_063	9.374211491699922	10.02930516361594	0.048317667547169145	0.10233751621498131	1782	4898	0.0	0.1649184754387787	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_064	9.221375460392483	12.973126349954493	0.04210063522399118	0.07870341307662332	3336	6619	0.061887254901960786	0.18467220683287167	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_065	29.060755125081187	18.2837077280462	0.16765601297560556	0.1585852164198789	11999	12822	0.5279174943995942	0.2947235486799005	32.00260763954406	2.917551146487445e-204	1	n/a	rejected	Unlikely BOLD
ICA_066	7.562499039746952	14.486111381394524	0.030623838238059167	0.043141393477443744	1733	6430	0.0	0.11603292826342611	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_067	7.200709437066099	13.261133433844181	0.018444584239974426	0.03424651934541805	1497	5997	0.0	0.14431050696759853	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_068	7.587688884780849	11.322123541247583	0.01642668457043489	0.030462630813116377	1695	5843	0.0	0.06743335075797177	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_069	17.177552862535485	10.914013955733907	0.5913579502315626	0.9131193176626078	7940	6270	0.40323497820180704	0.09821858449687049	0.0	0.0	1	70.20238582892908	accepted	Likely BOLD
ICA_070	9.002841953927916	13.084813852383082	0.03271030617632844	0.05853528278716236	3391	7376	0.14643719806763286	0.18734593262119967	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_071	12.95301885186877	14.10408120687677	0.20836035924370644	0.41544670738072453	6960	10285	0.17261219792865362	0.12372856370694314	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_072	8.114979742296812	12.112178622234088	0.02598681583421493	0.04837787707746569	1879	5870	0.0	0.14946928832434314	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_073	37.960072834885615	9.786009641044757	0.06835361653386574	0.10390989240293813	11104	7906	0.4484988452655889	0.15159268261481387	39.97183767864254	1.86182642021016e-309	-1	33.65815870116434	accepted	Likely BOLD
ICA_074	7.449189283051685	11.186902066394104	0.018083752852524167	0.035330235206554206	2275	5866	0.04941069809610154	0.11418594500218246	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_075	8.080327780323536	25.25960855683436	0.04696486646256927	0.07239900027336643	3456	14282	0.16074052306788128	0.2817992682401894	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_076	47.476489284996426	38.114355828097196	0.4194507776005382	0.5243175329798399	27102	21274	0.4110693175711983	0.3150681672178734	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_077	11.205953679233726	51.71707660836024	0.12071391783745589	0.17739226440349867	12741	40502	0.4837249576888259	0.5997840628451582	24.742181420936276	1.941215200414895e-127	-1	n/a	rejected	Unlikely BOLD
ICA_078	7.5463663659863585	13.31571301269577	0.01930071885481154	0.035117129738087186	2081	6650	0.0	0.14076602199469093	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_079	7.281259228263422	19.758595296833995	0.054632354406582206	0.07247079373456179	2345	10290	0.0	0.1971094559266019	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_080	15.550028448544104	15.206199454712122	0.3442829304949545	0.5554250477873328	9284	8624	0.45497005329963186	0.22803847274846983	0.0	0.0	1	68.39263350701472	accepted	Likely BOLD
ICA_081	7.452428534057042	11.640488263026105	0.016562376907840567	0.03310542997409314	1717	6149	0.0	0.08411750265935684	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_082	7.16186028835982	13.412284990383469	0.01768713883772975	0.030263131005893163	1573	6623	0.0	0.12345679012345678	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_083	7.714154589923794	16.50880870277397	0.05605976363604297	0.05783654470072534	1516	7261	0.0	0.211802635267732	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_084	7.144947869794528	13.144435210462706	0.015987411574243056	0.02804241303501529	1657	6608	0.0	0.1474106660492398	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_085	10.912355796365642	13.345684831683249	0.1226852752598084	0.13374596911375844	1431	4666	0.12982456140350876	0.09532062391681109	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_086	14.560057381893401	10.811500757403024	0.02321938057709161	0.044688873231211505	7623	7092	0.35563262855999467	0.12913859825139745	25.400436948374907	6.012928632778728e-88	-1	26.10748557401068	accepted	Likely BOLD
ICA_087	7.413317640076189	23.953288759293844	0.05695339252947178	0.10158742746441345	2893	11767	0.099644128113879	0.3472311310669232	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_088	7.392674926132619	13.359114680065153	0.016186028986432215	0.029865864583190318	2120	6893	0.0	0.1433457249070632	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_089	7.501416430809298	12.20941480710657	0.017382183798069033	0.033590430399223076	1599	6458	0.0	0.11020408163265306	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_090	7.830696356183211	16.506276775616396	0.02619518678129482	0.03330096397251946	1458	6785	0.0	0.16011215229100567	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_091	7.62959664265561	10.438070615161143	0.022042273064965992	0.046931073808114704	1680	5208	0.0	0.10637880274779195	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_092	22.216616952478994	10.89547994521681	0.04391062411782	0.0809804301120514	11623	10223	0.335368229640213	0.186899914542804	35.11803292833113	1.248873514033397e-222	1	45.23099583264945	accepted	Likely BOLD
ICA_093	7.617737190955959	12.424916871439887	0.019016289337797972	0.03496790829431324	1652	6575	0.0	0.12597200622083982	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_094	69.6124971908829	10.51145139685807	0.09004210717341736	0.1455987684982655	18492	11867	0.5708308098882343	0.29153010177678107	48.42804763995457	0.0	1	39.43009143279473	accepted	Likely BOLD
ICA_095	7.1064632823326175	12.534180290289084	0.015098121026547081	0.028377002041307074	1506	6091	0.0	0.09830621056127532	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_096	9.715636584114062	12.88176518703244	0.02477029218401354	0.04376761185900399	4014	7927	0.1282469569582131	0.13085787451984635	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_097	7.933136522011071	10.564833489691045	0.04260862220967499	0.08773916446981103	1472	5077	0.0	0.13026744300799367	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_098	7.542531182287485	12.934198291491613	0.022228889881442428	0.03753620589086558	1752	6443	0.0	0.10396000317435124	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_099	7.309091239833223	15.691457215167222	0.02721086842153701	0.04917267925469056	2370	7645	0.0	0.12423775380285465	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_100	7.688732895050678	12.427078909554192	0.020289971357572666	0.038605205039344975	2263	6323	0.0	0.08193727669710202	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_101	7.403576368464268	14.918340912380172	0.02647948566070669	0.039923006558319346	1586	6580	0.0	0.16251154201292706	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_102	7.755443749881935	12.029926916589622	0.014589747641825936	0.028153965709373185	2441	6556	0.0	0.12508708104342442	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_103	7.425014127850554	12.969276375935781	0.02096035386497606	0.036719129712515335	1596	6827	0.0	0.13512913490712647	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_104	7.44139837146196	13.229320196280668	0.02033518790059985	0.03410394369684462	2100	6476	0.0	0.11358379197575177	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_105	77.23196604747348	9.639515387245403	0.1090691936619144	0.17375444878955876	19795	11235	0.6502499342278347	0.22617963199125524	49.35775197446125	0.0	1	40.749277077657084	accepted	Likely BOLD
ICA_106	7.8035661503866045	13.128577252907517	0.026917111629129443	0.04911846091653784	2055	6240	0.0	0.1461334191679408	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_107	20.9803686681017	12.486695579224103	0.03700329357129087	0.04924542589504109	8184	8614	0.39289776317452296	0.20322180916976457	34.46201331176112	7.191656492650909e-191	-1	n/a	rejected	Unlikely BOLD
ICA_108	8.745058994381278	9.040686324845977	0.01942627582682845	0.04242409178576516	1249	4772	0.0	0.09776923897961362	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_109	8.429874896091407	12.440504826863842	0.0343062932778857	0.06814101312431259	2569	6284	0.04959968756102324	0.1402359108781127	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_110	8.712937092482303	13.10127913644028	0.05137893835229682	0.1014564403980339	2347	6554	0.10894097222222222	0.22630158118010027	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_111	25.276405041187175	19.55412943701216	0.27854882909467643	0.39846423289968774	21556	15006	0.4662588461077126	0.26461725970816263	0.0	0.0	-1	76.54801557570194	accepted	Likely BOLD
ICA_112	8.545308759402516	29.037760834292687	0.16741581571469033	0.23837571842222588	4435	18962	0.10144594904750975	0.2867631296891747	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_113	7.458566119764403	11.739244465118162	0.018509513243928452	0.03581339024936935	1619	5833	0.0	0.10732642216220925	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_114	7.469749556697876	14.585778760474941	0.034900293855258654	0.0510798289774047	1563	6289	0.0	0.13357489911883388	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_115	35.84065358576223	10.229093079356433	0.05502639377625039	0.09561019893806366	11155	7772	0.5005463485703879	0.1645561314874352	52.576999010671464	0.0	-1	41.5384416693244	accepted	Likely BOLD
ICA_116	8.247924121139459	11.486543780670521	0.023546743834369648	0.04699820250354314	2222	6268	0.0	0.08773471833799441	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_117	6.634679124962229	25.054269516080456	0.05332570590377478	0.07022936501079827	2093	12651	0.05119617224880383	0.26920127537635713	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_118	7.356185876706025	13.149262047865994	0.01904312618450538	0.034021964169411216	1562	6723	0.0	0.1522789012979173	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_119	48.43324518269545	9.792711327267464	0.05816384428592327	0.09968206105588978	14960	8530	0.5471468219048263	0.1725748502994012	57.65594531893173	0.0	1	39.083822745290774	accepted	Likely BOLD
ICA_120	8.449420482396873	11.348453530126182	0.027910862120041166	0.05553981252158439	1982	6893	0.0	0.14091452480573818	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_121	11.568425938415928	23.539925956155592	0.32050799886957104	0.22995845076887048	2470	9208	0.14813295034878948	0.2104291146116241	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_122	7.868730199981284	12.320027688129576	0.023031726635541573	0.04358527895220285	2178	6536	0.0	0.11281337047353761	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_123	7.75665219326629	11.25259663530223	0.015723346589536467	0.03180635647449404	1922	6490	0.0	0.08969659152952188	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_124	7.403292228579414	13.698629890883083	0.017248796075598087	0.031129713910981186	1514	6721	0.0	0.14720697691902865	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_125	11.15042255771852	13.70035084178602	0.13014019492333895	0.13023717812472524	1569	5194	0.11197411003236246	0.1055419323197646	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_126	6.196617743441312	24.830669771271598	0.03672898061051033	0.05318669586410931	2215	11587	0.04935424354243542	0.27068656193935153	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_127	7.9224079062995605	11.850684759922851	0.022207899866775304	0.04269712328432591	2414	6281	0.0	0.12017851450430347	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_128	7.40086868467748	12.465115257732366	0.02175587381117889	0.03698114037702677	1380	5405	0.0	0.14425925925925925	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_129	7.574936119582262	11.430475818515697	0.016366745677096162	0.030325456321583063	1888	5155	0.0	0.08697363242817788	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_130	8.219674674411666	10.455646155803446	0.024314965954173085	0.048427424190668804	2699	5040	0.0	0.04258282757934534	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_131	11.167399039545224	9.67643889548159	0.04283232420881355	0.10085659513760457	1514	5235	0.0	0.12700871248789933	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_132	25.869856832312962	11.386788762018803	0.07698098365054419	0.13358530167532925	12941	9230	0.4846747870392485	0.20173913043478262	42.72113011673881	0.0	-1	48.848820336093446	accepted	Likely BOLD
ICA_133	7.347358922557209	12.741654643433618	0.02003561559511406	0.03516370754234648	1809	6198	0.0	0.16105610561056105	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_134	7.083925728658838	18.295399436092477	0.03900679658331296	0.06659877808158472	1992	10668	0.06294416243654823	0.2037195179808331	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_135	8.442669879382915	11.619333489110169	0.02608001368932758	0.04872993564614042	2929	5953	0.08383233532934131	0.13156770610850063	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_136	7.45875950604784	12.4982100120377	0.016393535501118068	0.0295850300438314	1571	5859	0.0	0.06838799720865317	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_137	10.324882656711502	11.835318095756513	0.24850176011774358	0.40172529842909244	3497	4898	0.3568513119533528	0.1794206209116395	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_138	16.763564773826932	11.77889229889844	0.03339567110636043	0.05145576496764702	6477	7702	0.328177749862605	0.11598453539528063	22.83020677999433	3.575884448703577e-101	-1	n/a	rejected	Unlikely BOLD
ICA_139	9.303446808033847	18.042432761319276	0.19596028304937405	0.18809175097134118	1623	8915	0.0	0.1548622181735368	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_140	32.924334406384666	16.423850669629825	0.2064996299467765	0.33803967176482463	26293	17819	0.520925406402521	0.21142939398301425	1.493090173612887	0.1368290521539588	1	68.6498018102055	accepted	Likely BOLD
ICA_141	15.013199334645714	23.4158427674444	0.8126393840657801	0.37758669847011395	3787	9218	0.23274478330658105	0.17813451425408247	4.65863628202758	5.916549362555231e-06	1	n/a	rejected	Unlikely BOLD
ICA_142	10.985130268447966	14.628341606971622	0.0291284571630687	0.05075058103282893	5384	9582	0.18258743888679954	0.14730246389124893	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_143	7.833015394630687	14.588093714181737	0.026418266446442747	0.03573968691415331	1793	7083	0.0	0.1394630378815741	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_144	22.410844897878235	17.90164075233576	0.08816379527746854	0.11861433771762514	9704	12339	0.4615707025724315	0.28162550066755676	23.448828939211584	7.052575102624748e-113	1	n/a	rejected	Unlikely BOLD
ICA_145	7.304722635313854	14.558720595157121	0.028972605398184925	0.04179037594031076	1546	6011	0.0	0.13404557215591353	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_146	7.6058406085454155	15.477198963475768	0.03199845590148813	0.03395021677999714	1542	6515	0.10221354166666667	0.17884422498264022	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_147	7.712009345290331	30.236101511589585	0.11514625954457831	0.18025975861614615	4152	20586	0.12728372655777376	0.3479072968124063	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_148	11.257921705645506	9.320939831805301	0.026798779942121445	0.06022679249276268	1920	4821	0.06839872746553552	0.07822388214545077	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_149	10.07295564451042	14.062508201936497	0.062419645482683465	0.1177937195167147	4028	9268	0.08651336233685519	0.1606889785239289	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_150	19.65647774253229	12.429109594102536	0.9018694234474113	1.2729656235646034	11631	7421	0.5054132558753631	0.1536999321113374	0.0	0.0	1	77.22661144482888	accepted	Likely BOLD
