Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	10.44579460921733	29.76331630209614	0.19799113914701735	0.10216191255186073	739	976	0.5641379310344827	0.7364583333333333	9.576184879820236	7.564203542003394e-17	1	n/a	rejected	Unlikely BOLD
ICA_001	11.079771369387071	9.448643521419745	0.2120976534332752	0.1690890839078605	573	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_002	5.458799843460651	12.242979013615944	0.07940491895805583	0.13262561647019747	0	970	0.0	0.09316770186335403	-14.383101747125032	2.0149842348665964e-27	-1	n/a	rejected	Unlikely BOLD
ICA_003	5.913864943763314	12.704288959994724	0.08408006278632986	0.14542387491320793	0	567	0.0	0.0	-15.435134171684165	4.04614878801061e-37	1	n/a	rejected	Unlikely BOLD
ICA_004	8.486988646743727	9.619196586636809	0.06627626506249502	0.10238638855806009	213	122	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_005	7.483715944587298	7.939662146140029	0.08523571259667789	0.1006535806254386	0	185	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_006	9.832171097592932	8.755688490527705	0.16641152457000005	0.2429119476250908	702	117	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_007	16.824469476889323	11.740247411317863	0.3511818479370668	0.44155270371558164	6046	711	0.2227476146246728	0.37906647807637905	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_008	7.704431423465898	9.470332663701795	0.0819633982648328	0.12822156254690037	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_009	48.49010501208789	10.983961870094117	0.39177873677536	0.5965308032964751	32463	14134	0.6285525029177049	0.3799774126561988	23.53465865981627	3.170434482948901e-117	-1	41.50684398004272	accepted	Likely BOLD
ICA_010	9.985934172388697	26.672026850924762	0.2215649948026355	0.13516257834094847	442	1061	0.5587229190421893	0.708668877309332	8.136235439957218	3.030986522277797e-14	1	n/a	rejected	Unlikely BOLD
ICA_011	7.532995806252176	11.646770621580623	0.0685251735497202	0.10902548669450951	99	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_012	24.112657105435698	14.049845516053892	12.720920243951541	12.727637801848998	23939	7727	0.4500649069666811	0.12292051756007394	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_013	13.36202768506332	20.01088992203283	0.29543557684588384	0.370400870390766	1729	3117	0.11935953420669577	0.07532592950265572	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_014	9.160172623090217	8.24510444728669	0.15364687256563342	0.2093402075891061	508	154	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_015	31.8294005987776	9.585285684432524	0.08446656135360622	0.13565271290710998	2925	1140	0.365702479338843	0.517377914650242	46.5934520106252	1.0939283474760749e-288	1	22.563855196832183	accepted	Likely BOLD
ICA_016	8.542961765761252	8.282042480423614	0.06972003095194289	0.10916463895696367	0	0	0.0	0.0	0.0	0.0	1	15.271781864125	accepted	Low variance
ICA_017	23.634537118918338	7.889604285099891	0.38581262259093235	0.6282862116940016	9925	169	0.5486562579984643	0.0	0.0	0.0	-1	47.34583447989387	accepted	Likely BOLD
ICA_018	18.60672160521837	23.325540808615628	0.35120056092029206	0.41013279725046725	4149	5157	0.2884012539184953	0.1380600689315608	6.439081452395301	3.4400216821451568e-09	-1	n/a	rejected	Unlikely BOLD
ICA_019	12.596047874753502	23.26579295847058	0.8766395352142565	0.21457219054124618	1216	887	0.5406080799666806	0.6704740148486579	11.525118531510158	1.3156058921259143e-26	1	n/a	rejected	Unlikely BOLD
ICA_020	30.708408576814897	9.578126741536938	0.1281768005324614	0.19298478383033663	11951	3994	0.5213380463833089	0.35257293101289594	47.572750713145815	0.0	-1	23.83899701650073	accepted	Likely BOLD
ICA_021	8.514974479539005	9.345978685818222	0.08959675712213924	0.13123007953913368	298	251	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_022	11.311861908541008	7.690510388528049	0.06585934002208782	0.12965096984167457	0	0	0.0	0.0	0.0	0.0	-1	13.581167159094809	accepted	Low variance
ICA_023	9.133907331515918	9.106040541612025	0.1443992308648309	0.22595108046021598	245	156	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_024	36.26232331833585	10.232452162625334	1.9152701644060002	1.9871873935408562	15076	1707	0.5610561056105611	0.0	0.0	0.0	-1	57.571707575249974	accepted	Likely BOLD
ICA_025	9.06674730470322	8.803002890103041	0.09037265142079542	0.13964374138813523	129	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
