"pipeline","seed","roi","roi_label","network","n","mean_delta","d_z","p_value","p_FDR","sig_FDR"
"OC_36P_GSR","NAc",118,"RH_SomMot_3","SomMot",6,0.0506074801581381,0.649063660298241,0.172733468710673,0.889696748008849,FALSE
"OC_36P_GSR","NAc",119,"RH_SomMot_4","SomMot",6,0.0332191675964415,0.489757276375284,0.284013513747644,0.889696748008849,FALSE
"OC_36P_GSR","NAc",120,"RH_SomMot_5","SomMot",6,-0.0294609418941008,-0.41834960769371,0.35248047165696,0.889696748008849,FALSE
"OC_36P_GSR","NAc",121,"RH_SomMot_6","SomMot",6,-0.00580513375232793,-0.0935472302908262,0.827835740261003,0.977094988339597,FALSE
"OC_36P_GSR","NAc",122,"RH_SomMot_7","SomMot",6,0.015697652498491,0.187139271781738,0.665903090164861,0.929444604464255,FALSE
"OC_36P_GSR","NAc",123,"RH_SomMot_8","SomMot",6,-0.00449356900326106,-0.0300726680325309,0.944134912524362,0.985746321514797,FALSE
"OC_36P_GSR","NAc",124,"RH_SomMot_9","SomMot",6,-0.0210159715602383,-0.20077447356022,0.643692577728257,0.929444604464255,FALSE
"OC_36P_GSR","NAc",125,"RH_SomMot_10","SomMot",6,-0.0145356051511209,-0.327681563623517,0.458612471972454,0.894559398716199,FALSE
"OC_36P_GSR","NAc",126,"RH_SomMot_11","SomMot",6,-0.0160630381293929,-0.246688334250682,0.572038351355834,0.929444604464255,FALSE
"OC_36P_GSR","NAc",127,"RH_SomMot_12","SomMot",6,-0.0243369948759853,-0.376459638453301,0.398770850610662,0.889696748008849,FALSE
"OC_36P_GSR","NAc",128,"RH_SomMot_13","SomMot",6,-0.0310430381946196,-0.637410531312536,0.17919993898909,0.889696748008849,FALSE
"OC_36P_GSR","NAc",129,"RH_SomMot_14","SomMot",6,-0.0492723392664372,-1.31579658366436,0.0233865692588602,0.889696748008849,FALSE
"OC_36P_GSR","NAc",130,"RH_SomMot_15","SomMot",6,-0.0306800093942909,-0.803102603850654,0.106305230993833,0.889696748008849,FALSE
"OC_36P_GSR","NAc",131,"RH_SomMot_16","SomMot",6,-0.0399378864271766,-0.845861137496253,0.0930113233418961,0.889696748008849,FALSE
"OC_36P_GSR","NAc",132,"RH_SomMot_17","SomMot",6,-0.027164565013377,-0.561517190374903,0.227422939004107,0.889696748008849,FALSE
"OC_36P_GSR","NAc",133,"RH_SomMot_18","SomMot",6,-0.0290066624349555,-0.397255061689677,0.375208205910345,0.889696748008849,FALSE
"OC_36P_GSR","NAc",134,"RH_SomMot_19","SomMot",6,-0.0200891255070004,-0.257893141263134,0.555329771640622,0.929444604464255,FALSE
"OC_36P_GSR","NAc",135,"RH_DorsAttn_Post_1","DorsAttn",6,0.0375938037778809,0.796757656298998,0.10844086551992,0.889696748008849,FALSE
"OC_36P_GSR","NAc",136,"RH_DorsAttn_Post_2","DorsAttn",6,0.00814300408265424,0.184179469414608,0.670777192705839,0.929444604464255,FALSE
"OC_36P_GSR","NAc",137,"RH_DorsAttn_Post_3","DorsAttn",6,0.0615351568660433,0.555380304367247,0.231820439315354,0.889696748008849,FALSE
"OC_36P_GSR","NAc",138,"RH_DorsAttn_Post_4","DorsAttn",6,0.0124321969006498,0.111519533299044,0.795649384420396,0.977094988339597,FALSE
"OC_36P_GSR","NAc",139,"RH_DorsAttn_Post_5","DorsAttn",6,-0.0224454867344543,-0.368307774850218,0.408324095995732,0.889696748008849,FALSE
"OC_36P_GSR","NAc",140,"RH_DorsAttn_Post_6","DorsAttn",6,-0.0400646119960472,-0.690567463066379,0.15152076754575,0.889696748008849,FALSE
"OC_36P_GSR","NAc",141,"RH_DorsAttn_Post_7","DorsAttn",6,-0.00759099172680201,-0.061689360152695,0.885798246734961,0.985746321514797,FALSE
"OC_36P_GSR","NAc",142,"RH_DorsAttn_Post_8","DorsAttn",6,-0.0206999778032692,-0.328263469120942,0.457860643525812,0.894559398716199,FALSE
"OC_36P_GSR","NAc",143,"RH_DorsAttn_Post_9","DorsAttn",6,-0.0317098588386321,-0.708664000241481,0.143105541792094,0.889696748008849,FALSE
"OC_36P_GSR","NAc",144,"RH_DorsAttn_Post_10","DorsAttn",6,-0.0309896012527027,-0.34282376625077,0.439346754331409,0.889696748008849,FALSE
"OC_36P_GSR","NAc",145,"RH_DorsAttn_FEF_1","DorsAttn",6,-0.0205117236925851,-0.251496723096478,0.564829413349035,0.929444604464255,FALSE
"OC_36P_GSR","NAc",146,"RH_DorsAttn_FEF_2","DorsAttn",6,0.0344383535154196,0.299499774338745,0.496114965026128,0.912211387306106,FALSE
"OC_36P_GSR","NAc",147,"RH_DorsAttn_PrCv_1","DorsAttn",6,0.0337487399785601,0.306108278987442,0.487129523485028,0.910373207824479,FALSE
"OC_36P_GSR","NAc",148,"RH_SalVentAttn_TempOccPar_1","SalVentAttn",6,-0.0173059814545457,-0.222311703596918,0.609459676736202,0.929444604464255,FALSE
"OC_36P_GSR","NAc",149,"RH_SalVentAttn_TempOccPar_2","SalVentAttn",6,0.00971738530986691,0.129506600428551,0.763891400485671,0.972071407510127,FALSE
"OC_36P_GSR","NAc",150,"RH_SalVentAttn_TempOccPar_3","SalVentAttn",6,0.00854643685469873,0.0961159390945366,0.823210134059188,0.977094988339597,FALSE
"OC_36P_GSR","NAc",151,"RH_SalVentAttn_PrC_1","SalVentAttn",6,0.0250763660413052,0.207768811613034,0.632458827725117,0.929444604464255,FALSE
"OC_36P_GSR","NAc",152,"RH_SalVentAttn_FrOperIns_1","SalVentAttn",6,-0.034520567566258,-0.616856337753428,0.191187043550923,0.889696748008849,FALSE
"OC_36P_GSR","NAc",153,"RH_SalVentAttn_FrOperIns_2","SalVentAttn",6,-0.0130068157175001,-0.157774723335633,0.71504989287322,0.94785683473892,FALSE
"OC_36P_GSR","NAc",154,"RH_SalVentAttn_FrOperIns_3","SalVentAttn",6,0.00044041396731061,0.00304800274546745,0.994331737029529,0.994331737029529,FALSE
"OC_36P_GSR","NAc",155,"RH_SalVentAttn_FrOperIns_4","SalVentAttn",6,0.00993002665882653,0.0886160086814333,0.836737687062677,0.977094988339597,FALSE
"OC_36P_GSR","NAc",156,"RH_SalVentAttn_Med_1","SalVentAttn",6,-0.00596955711365752,-0.0988455502983695,0.81830369180928,0.977094988339597,FALSE
"OC_36P_GSR","NAc",157,"RH_SalVentAttn_Med_2","SalVentAttn",6,-0.0211060040933415,-0.24578577613137,0.573397940965983,0.929444604464255,FALSE
"OC_36P_GSR","NAc",158,"RH_SalVentAttn_Med_3","SalVentAttn",6,-0.0151794892282291,-0.217553484816595,0.616930537169538,0.929444604464255,FALSE
"OC_36P_GSR","NAc",159,"RH_Limbic_OFC_1","Limbic",6,0.0551984019307003,0.481021687359936,0.291710813409047,0.889696748008849,FALSE
"OC_36P_GSR","NAc",160,"RH_Limbic_OFC_2","Limbic",6,0.0345918724448857,0.327343079804216,0.45905021776226,0.894559398716199,FALSE
"OC_36P_GSR","NAc",161,"RH_Limbic_OFC_3","Limbic",6,0.0219700508979566,0.294651771010836,0.502780706869914,0.91424735418635,FALSE
"OC_36P_GSR","NAc",162,"RH_Limbic_TempPole_1","Limbic",6,-0.0795443819638483,-0.658332358896894,0.167754504425969,0.889696748008849,FALSE
"OC_36P_GSR","NAc",163,"RH_Limbic_TempPole_2","Limbic",6,-0.00599132888478098,-0.0668545999599369,0.876334042094753,0.985746321514797,FALSE
