Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	11.849626066166516	14.88444453085578	0.33554239194679	0.301157921143205	336	996	0.0	0.2245119305856833	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_001	8.816156283429352	6.957760037425868	0.1005642835560782	0.16301814542461654	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_002	26.329607646764412	8.011237565075316	1.1558097065195183	1.8468900615322394	13639	791	0.5406873656015392	0.0	0.0	0.0	-1	37.622249364937545	accepted	Likely BOLD
ICA_003	8.66248653094167	7.070437240299245	0.07542437711547129	0.12625127932959504	87	0	0.0	0.0	0.0	0.0	1	8.95416849498104	accepted	Low variance
ICA_004	35.94133264251162	10.40373408913687	1.528963205543469	2.51529981018279	12507	1569	0.5412048192771084	0.0	0.0	0.0	1	36.3977175971655	accepted	Likely BOLD
ICA_005	9.371820021476942	8.220353524064993	0.14199441561683143	0.23101895601778372	0	89	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_006	24.782784378367968	18.9961966878496	0.4281786037164558	0.6785750357341087	6036	2547	0.29172118991537993	0.03733542935743761	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_007	14.094245164301398	23.887272030731406	0.9305491866216888	0.346055896987813	1507	749	0.44001399090591115	0.5686944634313056	8.080530859430766	4.988246031668374e-14	-1	n/a	rejected	Unlikely BOLD
ICA_008	9.576646584231744	6.592219812195615	0.08229633040183743	0.15485275526341655	0	0	0.0	0.0	0.0	0.0	1	6.953669458891132	accepted	Low variance
ICA_009	16.035945900314644	7.578283721602081	0.08443693052232229	0.21001749069276668	0	92	0.0	0.0	0.0	0.0	-1	10.622724243894499	accepted	Likely BOLD
ICA_010	73.98183731522933	7.17641435843014	0.21713090664102702	0.37851022487997366	7043	587	0.5988480921526278	0.31362467866323906	37.231731668415435	2.4087953506489958e-278	-1	16.761112348816777	accepted	Likely BOLD
ICA_011	42.77394788511972	8.065177067041542	0.25734279646813424	0.5618545024841586	10284	1731	0.5138324438133477	0.29961888009381415	30.876398474838517	3.2714575641827915e-197	1	33.88471507676949	accepted	Likely BOLD
ICA_012	50.22781943212952	9.472527108334404	0.30711016295594235	0.43789923086392385	10344	1720	0.5839933100496827	0.2803408756979136	31.853515543965003	8.90975712895329e-209	-1	16.83997710952896	accepted	Likely BOLD
ICA_013	16.82476528933753	16.3581353714969	0.2580252557494279	0.2990776888999964	3777	1983	0.4415239612372229	0.3382427628237684	0.0	0.0	-1	33.33734339769753	accepted	Likely BOLD
ICA_014	9.722891766018558	7.028430816926807	0.08281958681617593	0.1516263306772884	268	0	0.0	0.0	0.0	0.0	1	12.162537947475204	accepted	Low variance
ICA_015	8.18121143858399	16.16126894005455	0.22033291066078706	0.31652771529505885	358	1326	0.0	0.04801829268292683	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_016	6.477181562507715	10.535358197638988	0.2802042058142304	0.2813134647597278	0	449	0.0	0.42403628117913833	-25.360983954520666	4.735536765410937e-80	1	n/a	rejected	Unlikely BOLD
ICA_017	8.543198754480795	7.114754331239757	0.0960044395863672	0.15482017310582732	0	85	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
