Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_036	8.061692930267323	8.432178421593406	0.10018941536784826	0.17318165337978755	0	94	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_037	7.688077893778254	10.111779665647083	0.14703064110144828	0.19915277637829837	198	385	0.0	0.5437908496732026	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_038	57.14763138962102	7.590082529589212	0.3599274913714799	0.618324715946021	11683	797	0.5911949685534591	0.0	38.0065285550145	7.870021487243914e-287	1	11.287110999105622	accepted	Likely BOLD
ICA_039	9.160777332531918	8.770260349914317	0.28907207533551366	0.2604642840406622	148	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_040	6.432443687293741	16.884110509054267	0.5669015365181463	0.8573911331823671	298	2662	0.0	0.15419587043000568	-13.232101766270766	8.633008092756291e-32	1	n/a	rejected	Unlikely BOLD
ICA_041	49.256791166916535	7.414233916978423	0.19780718704008227	0.4046948800818645	4737	97	0.518295954501556	0.0	38.175400186528165	3.0840779033370994e-272	1	17.058575033198874	accepted	Likely BOLD
ICA_042	7.466539314122016	16.393947703056952	0.5985063761350458	0.7334353232891638	0	2208	0.0	0.23377223377223377	-16.6249860198408	1.431371452600347e-44	1	n/a	rejected	Unlikely BOLD
ICA_043	15.673716500391135	21.52455850674384	0.6332918453757086	0.8355876207764245	2022	2965	0.10198019801980197	0.11535859269282815	3.861218505433678	0.00012694754888465548	-1	n/a	rejected	Unlikely BOLD
ICA_044	10.36479153556547	29.363488260134993	0.6734446321710402	0.2474290678118354	848	1608	0.5564368517388651	0.756857855361596	11.18254837156405	1.530081832887471e-22	1	n/a	rejected	Unlikely BOLD
ICA_045	8.313076220505353	9.244632097215352	0.1649202631678388	0.24888918663875928	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_046	58.553757170217466	7.532688066952787	0.37777689608226633	0.6835669011652717	10606	591	0.5798203507437859	0.0	29.955257643463167	2.2097958285834486e-186	1	13.390915566479599	accepted	Likely BOLD
ICA_047	8.316164225443968	9.636020718731777	0.15631696340326742	0.22866508631965754	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_048	27.481798085956278	9.746304756045566	5.690102008497982	6.347417108091731	14992	387	0.42089157799568816	0.0	0.0	0.0	-1	46.794749021250816	accepted	Likely BOLD
ICA_049	9.834498785288929	26.984139587779996	0.6330754042787992	0.2256501646552341	700	1462	0.4963924963924964	0.7163561076604554	7.755882422722591	2.60370513312638e-13	-1	n/a	rejected	Unlikely BOLD
ICA_050	8.066597004930681	8.361056992799169	0.1166240475855024	0.17581423812750793	0	131	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_051	9.259115665959282	9.107488497220787	0.3250934761594202	0.4585061414345534	228	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_052	12.769847744739305	14.051796547813515	0.18476060885682274	0.28880101783342144	4406	7412	0.2708140610545791	0.38579521901340336	6.081429432541097	3.84553065503016e-09	-1	n/a	rejected	Unlikely BOLD
ICA_053	8.268355386234983	9.403891759474092	0.1284224943450925	0.20291619772778777	0	258	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_054	59.476138182174594	8.293598286574065	0.6996976571140711	1.2224078254777961	14062	923	0.5965301668331299	0.15729109776078645	23.703859989302103	1.7093288957300572e-119	1	16.922372264960384	accepted	Likely BOLD
ICA_055	11.59281274482859	8.466116334060901	0.1680011567953226	0.29168421847623577	1783	0	0.04861503674392312	0.0	0.0	0.0	-1	22.891721532116595	accepted	Likely BOLD
ICA_056	38.25452052089534	7.443699182688998	0.2598451234669721	0.500212440598086	7929	489	0.5281803542673108	0.0	44.22352278681499	0.0	-1	16.522960179852554	accepted	Likely BOLD
ICA_057	6.846398850070629	16.671636991233385	0.6632481885288911	0.8204953483928811	271	2014	0.0	0.15198182277202726	-11.233201938818004	1.3466820684097055e-19	1	n/a	rejected	Unlikely BOLD
ICA_058	8.282308251433841	10.13571653110453	0.2184115257459056	0.23985732782963276	87	89	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_059	75.28056408643624	9.334815220125959	0.47756356932655375	1.1548073488306638	7754	1605	0.6017504051863858	0.3066708820739804	21.389193549667773	9.67046958409463e-96	1	17.94318806718391	accepted	Likely BOLD
ICA_060	32.027934476359896	7.493322284875828	0.2804430911879003	0.45293609605574703	9586	254	0.5008646439239114	0.0	31.075284956083753	1.403992073335103e-195	1	8.399166574691552	accepted	Likely BOLD
ICA_061	15.362955640391254	9.797707311311573	0.36312187277494695	0.7367069078789779	1308	117	0.0	0.0	0.0	0.0	1	22.904965248774133	accepted	Likely BOLD
ICA_062	29.49987620095264	12.54262989880257	43.404365655655006	34.67655777117651	29840	5626	0.4876128490447197	0.03460272684532205	0.0	0.0	-1	39.267633779344024	accepted	Likely BOLD
ICA_063	66.67652614578878	8.609159332691558	1.096906370619174	1.6977436381879918	19027	1215	0.667229150736942	0.1636060100166945	11.067051184294707	2.962691139475124e-28	-1	17.41446880837154	accepted	Likely BOLD
ICA_064	8.876378810651484	22.020830363430242	0.4225104250242135	0.19534041168699354	761	1375	0.485968514715948	0.7612380250552689	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_065	8.807971003710165	10.488363167568606	0.9889462956285988	1.3140590477789647	224	686	0.0	0.12546125461254612	-10.501271540815656	8.886580264889089e-25	1	n/a	rejected	Unlikely BOLD
ICA_066	17.91127605379529	7.747171000030931	0.1695072935191391	0.28375034112569125	3566	96	0.35142488901618213	0.0	21.15065940725967	2.9573547302324453e-92	-1	9.755736507360357	accepted	Likely BOLD
ICA_067	34.18607222051876	13.933611411081174	1.9364687895706747	3.781746901940118	18165	3469	0.46290670054687066	0.1919402985074627	0.0	0.0	1	37.67728408419807	accepted	Likely BOLD
ICA_068	8.2556557567174	8.066169291626618	0.11791660324333647	0.20963762210311077	90	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_069	24.17830993367378	29.788050301416227	1.5342814663761253	2.074443802698223	5880	4813	0.22987134702223738	0.17783829074151655	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_070	8.10397740139027	9.04251365243109	0.13470818834494666	0.18288293514494405	102	220	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_071	7.829667515576201	8.653471197558877	0.12764883967755616	0.19304180239911223	0	242	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_072	20.350708194282166	12.444189827716462	0.36049469361336417	0.630541794557144	6437	1667	0.2982196999144834	0.20150375939849624	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_073	10.287781830626312	24.868731698220365	0.741536760861118	0.2548949324654626	1094	1692	0.5629335976214074	0.739156994502138	7.763116115324512	2.3377272006449004e-13	-1	n/a	rejected	Unlikely BOLD
ICA_074	55.36559647960385	9.156033305908348	0.3670032077471208	0.7999022406012076	7760	1142	0.5731476031652606	0.0	31.947314387183834	1.281387223778916e-210	-1	20.085815563593968	accepted	Likely BOLD
ICA_075	8.325114085461076	7.705971869271159	0.11044533038195187	0.19437188917942355	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_076	48.540762009956566	7.720446769802725	0.34071185081825023	0.6218080503424007	9490	668	0.5420097107874182	0.0	31.44843166603645	3.0831595107812167e-204	-1	13.785689298286563	accepted	Likely BOLD
ICA_077	9.038385932695862	8.198785417931356	0.2936131590293528	0.26436591158313144	102	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_078	63.94359164622576	8.60160022088428	0.6007733231646677	0.9959530922412068	15253	1204	0.6242947228675738	0.16812317935913443	15.882379984880162	9.717617511379375e-56	-1	11.017274942824207	accepted	Likely BOLD
ICA_079	16.204527372640253	10.198216962070015	0.4024451784562372	0.5780838129609868	2244	311	0.1111619396157365	0.0	0.0	0.0	-1	20.181981169230134	accepted	Likely BOLD
ICA_080	8.699323823341988	9.148971366781245	0.11202332470426997	0.1888015310215988	89	156	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_081	7.428487460612094	9.706372183587568	0.1376379642001933	0.2312113203274711	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_082	30.076877128512084	7.6162872180196945	0.2141797809038285	0.38253778030722957	10303	247	0.5397318826500874	0.0	31.066066629908374	2.2715115743008454e-191	-1	10.776926316902601	accepted	Likely BOLD
ICA_083	8.52218233105383	8.28645617148571	0.11281804540065911	0.21147571794072456	0	107	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_084	13.893338626255124	16.166447360245748	2.6335771092979265	0.949202499861338	1127	928	0.4477747502270663	0.2694805194805195	4.2633762852837265	2.4998098465914994e-05	1	n/a	rejected	Unlikely BOLD
ICA_085	12.155395156543165	12.44062005813829	0.4071204311035057	0.6737071205075099	589	339	0.0	0.5836065573770491	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_086	8.367929349010977	8.862515308744213	0.12551546969210325	0.20862935633330554	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_087	17.121250903607258	11.29273404019816	0.3961740171301062	0.5385958868481191	3410	1033	0.24791666666666667	0.3571081999029597	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_088	10.249452628982702	10.811655862897503	0.1848526582940467	0.2926897260886117	634	225	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_089	9.329064946268693	10.412643825076993	0.6800254810189357	1.4044087372678022	0	241	0.0	0.0	1.080766096219277	0.28248044621406454	-1	n/a	rejected	Unlikely BOLD
ICA_090	46.58330961183902	7.760245740533904	0.3932723170793658	0.7540711134739034	11127	362	0.6152846132417124	0.0	36.1956163754046	2.559205433279233e-265	1	14.451651618039108	accepted	Likely BOLD
ICA_091	22.012565992214515	7.750224125092998	0.10383599714786948	0.19507498507276302	1079	152	0.10961538461538461	0.0	25.90515829790635	2.3992660728703656e-106	1	7.78308348058011	accepted	Likely BOLD
ICA_092	8.413696148011962	8.94871598778886	0.10707042519399615	0.19230582442131672	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_093	9.744112232222971	13.118539644125901	1.1320889214243208	0.6539558613192504	512	595	0.0	0.3144547759932375	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_094	9.369014488596743	9.33588907895513	0.2506075528610422	0.4592669109407068	414	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_095	11.154019378833247	8.156894944390414	0.15583425709431953	0.3348036376830103	0	133	0.0	0.0	0.0	0.0	1	26.558240659552744	accepted	Likely BOLD
ICA_096	13.789939867347012	14.557976912578967	1.8690747875203733	0.9002381103724791	811	936	0.34940513462742645	0.20641711229946524	1.3674835679552768	0.17305559809649262	-1	n/a	rejected	Unlikely BOLD
ICA_097	7.52997120684038	9.170371998101245	0.3128746808809518	0.4460518484078092	102	108	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_098	14.43243086572399	8.408153422617334	0.26238159234001085	0.5912316415448317	485	160	0.0	0.0	0.0	0.0	1	46.41271885471359	accepted	Likely BOLD
ICA_099	7.4164987781021035	9.814721838756242	0.12463491071491811	0.20494366290281513	86	110	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_100	8.007015463747683	9.613284617875246	0.1376987709610445	0.20355765301131382	317	221	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_101	8.462916328062	8.552413247890119	0.30656489593575553	0.4966032115156023	0	102	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_102	26.84188586004184	7.742763340664256	0.3393109510035909	0.44716152808778653	5691	384	0.4486014608943524	0.028683181225554105	22.66823750442608	7.858897187108359e-104	-1	13.141046251041988	accepted	Likely BOLD
ICA_103	6.814653136467822	10.707685625854609	0.112060755008469	0.2004779411901558	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_104	11.602307505850193	14.712593538880983	1.557404559454259	0.8042710243346999	990	896	0.4845714285714286	0.2956204379562044	2.8697034829372177	0.004624884680176478	1	n/a	rejected	Unlikely BOLD
ICA_105	9.085237814509501	9.05724954810116	0.16264947082148712	0.2430343861473334	104	262	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_106	7.263889561906369	12.557406395283786	0.36564357548590404	0.3988334028841421	114	717	0.0	0.21207865168539325	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_107	7.827875771635327	11.287807091287704	0.20600307409118623	0.24039810736994263	89	315	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_108	9.865261882532756	9.800370994285888	0.24291593019214824	0.40632027685919864	661	229	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_109	7.433716987924903	10.323707371138768	0.14153031758651097	0.27532133450654517	303	103	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_110	89.36396313361574	8.55111689286237	0.30964119184425737	0.8394318671393239	5850	680	0.5655135804653632	0.0	41.43606421220303	0.0	-1	19.25931573002383	accepted	Likely BOLD
ICA_111	25.151404665636736	8.179722837558577	0.13471978755439537	0.2937785989574986	3740	432	0.345368492224476	0.0	21.20390816342764	2.324360693618891e-96	-1	7.316805610696575	accepted	Likely BOLD
