"seed","roi","roi_label","network","n","mean_LSD","mean_PLCB","mean_delta","d_z","d_av","p_value","p_wilcox","p_FDR","p_wilcox_FDR","significant","sig_wilcox"
"HIP",80,"LH_Default_Par_2","Default",15,0.17140943736641,0.150397721243264,0.0210117161231465,0.123997339335211,0.132594491014102,0.638474140752412,0.477733720891573,0.782645720922311,0.676542163747072,FALSE,FALSE
"HIP",81,"LH_Default_Par_3","Default",15,0.0206977404800357,-0.0619759509539111,0.0826736914339467,0.40173816604137,0.668025763748452,0.14203716870006,0.0437723237630412,0.451405612513429,0.311877806811669,FALSE,FALSE
"HIP",82,"LH_Default_Par_4","Default",15,0.0961494931662666,0.0752354113184969,0.0209140818477697,0.0922439161973237,0.123336702032115,0.726225828823873,0.410198331513046,0.844793311080831,0.62768603748305,FALSE,FALSE
"HIP",83,"LH_Default_PFC_1","Default",15,0.118782643682661,0.091573554815613,0.0272090888670479,0.232205260059504,0.206175446251671,0.383686346951418,0.443231075591052,0.620112051942618,0.651978614417806,FALSE,FALSE
"HIP",84,"LH_Default_PFC_2","Default",15,0.252308523210207,0.313754537254231,-0.0614460140440237,-0.321454914850879,-0.41833346015343,0.233572829217639,0.244293641331777,0.490862571439888,0.515731020589306,FALSE,FALSE
"HIP",85,"LH_Default_PFC_3","Default",15,-0.024751574612183,-0.0873207961871649,0.0625692215749819,0.345622385667536,0.363389325005112,0.202037318353902,0.164071891814218,0.490862571439888,0.440098721572255,FALSE,FALSE
"HIP",86,"LH_Default_PFC_4","Default",15,0.171537562985172,0.179272636590414,-0.00773507360524188,-0.037494720740983,-0.0482877903553659,0.886609963990227,0.711997145588538,0.923045989907633,0.845496610386389,FALSE,FALSE
"HIP",87,"LH_Default_PFC_5","Default",15,-0.0327189751842524,-0.125916116504156,0.0931971413199039,0.508557680775354,0.60893230059437,0.0689945822202196,0.073601968391655,0.327600830070825,0.349609349860361,FALSE,FALSE
"HIP",88,"LH_Default_PFC_6","Default",15,0.297625844827027,0.3003521696936,-0.00272632486657335,-0.0146705406942322,-0.0217061614775069,0.955492539597595,0.842429645612509,0.980708787909628,0.893367252091405,FALSE,FALSE
"HIP",89,"LH_Default_PFC_7","Default",15,0.175823796422077,0.119534141021893,0.0562896554001843,0.266942159025827,0.330707259178643,0.318730052731558,0.29338289215179,0.575694409962952,0.548289339431214,FALSE,FALSE
"HIP",90,"LH_Default_PFC_8","Default",15,0.166313137216298,0.111959799861392,0.0543533373549067,0.358831445549421,0.48906097853825,0.186310412292542,0.268066760405714,0.490862571439888,0.522386507457289,FALSE,FALSE
"HIP",91,"LH_Default_PFC_9","Default",15,0.0627667471377543,0.0500598730764912,0.0127068740612631,0.066971465097897,0.0743012504559871,0.799117710790046,0.88708754228948,0.888774819805515,0.932055113557611,FALSE,FALSE
"HIP",92,"LH_Default_PFC_10","Default",15,0.0608959681754633,-0.0358700437462949,0.0967660119217582,0.58597586228056,0.67123954227178,0.0395720684171763,0.0331834311510942,0.282378826363114,0.310785426573297,FALSE,FALSE
