"node","strength","eigenvector","degree","betweenness","closeness","local_clustering","within_module_z","participation","role","module"
"7Networks_LH_Vis_1",150.101405125432,0.844737473357704,77,122,0.00246859003212326,0.630480460957165,1.04164847781061,0.517114224450489,"R2_peripheral",1
"7Networks_LH_Vis_2",160.865849476684,0.894055183943321,87,404,0.00265479804116365,0.556595593522883,0.4019485996824,0.608532646309086,"R2_peripheral",1
"7Networks_LH_Vis_3",136.210966313898,0.751267577965976,31,13,0.00211869995886193,0.767655706000041,0.0918371138590404,0.357874680129711,"R2_peripheral",1
"7Networks_LH_Vis_4",144.395649728684,0.810956773434456,62,86,0.00231199117684147,0.693766886740093,0.865809845935852,0.498914928511374,"R2_peripheral",1
"7Networks_LH_Vis_5",99.2028526221032,0.535909097108803,3,124,0.0016935774166525,0.314291426617019,-2.22898978287005,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_6",148.526570918871,0.828072651922647,53,17,0.00236695463362774,0.646968582213472,-0.163381775162821,0.608898482558444,"R2_peripheral",1
"7Networks_LH_Vis_7",124.364354252187,0.693670335709093,20,1,0.00194423106243332,0.87619101270026,-0.818607275153748,0.235991200298876,"R2_peripheral",1
"7Networks_LH_Vis_8",150.389102111861,0.829154614202392,60,276,0.00245913882819472,0.588268197203372,0.358030103048456,0.625206698493145,"R3_nonhub_connector",1
"7Networks_LH_Vis_9",91.4857052880531,0.494041011199477,1,0,0.00110386546741314,0,-2.43320127765329,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_10",110.925218499061,0.624770443673238,15,0,0.00192885183575077,0.928165790434972,-0.703357284004896,0.0873484639439439,"R2_peripheral",1
"7Networks_LH_Vis_11",127.657412833256,0.709139448740128,30,1,0.00206023644429208,0.798568897127748,0.464770213408013,0.192872143863385,"R2_peripheral",1
"7Networks_LH_Vis_12",156.723648658247,0.872822021600213,67,506,0.00255817791244048,0.56776000395151,0.858411352312735,0.625363254194534,"R3_nonhub_connector",1
"7Networks_LH_Vis_13",144.738043460049,0.806867207517911,48,49,0.00226485095838622,0.692042209717484,1.26959178654559,0.424795885359968,"R2_peripheral",1
"7Networks_LH_Vis_14",120.445445746858,0.667988555428867,30,2,0.00206325135514069,0.781222823650666,0.592392430011348,0.142392925033024,"R2_peripheral",1
"7Networks_LH_SomMot_1",146.899942683352,0.830583592181327,71,75,0.00250238831372945,0.747815851371314,0.338727288652901,0.310956803792614,"R2_peripheral",2
"7Networks_LH_SomMot_2",168.832590147069,0.949639783620587,101,144,0.00281762975140547,0.581614215855708,0.834459700199538,0.517579167179291,"R2_peripheral",2
"7Networks_LH_SomMot_3",169.688682155785,0.954218631618812,99,143,0.002773126462485,0.606177474389294,1.09966012216675,0.452453205476242,"R2_peripheral",2
"7Networks_LH_SomMot_4",142.03498173888,0.809918723742189,67,2,0.00248133362756394,0.815335889568946,0.770422337989708,0.134581501715821,"R2_peripheral",2
"7Networks_LH_SomMot_5",163.897653442726,0.92810708052617,92,194,0.00272173274801487,0.64828300477402,1.33310271562751,0.361823414395383,"R2_peripheral",2
"7Networks_LH_SomMot_6",134.840379932551,0.748082530167266,28,26,0.00213368617110741,0.958370940941357,-1.24535090009433,0.0580174807692972,"R2_peripheral",2
"7Networks_LH_SomMot_7",161.309748175452,0.904250339278166,94,177,0.00270673429768189,0.600297194006006,0.510247243971636,0.51453867840643,"R2_peripheral",2
"7Networks_LH_SomMot_8",174.386685727623,0.985044115214653,96,583,0.00284648138684815,0.634459663333121,1.4909238922263,0.394306846456602,"R2_peripheral",2
"7Networks_LH_SomMot_9",100.219650241522,0.558459410494852,4,0,0.00164439688040888,1,-2.42853164758785,0,"R1_ultra_peripheral",2
"7Networks_LH_SomMot_10",152.03524584715,0.849906961195574,64,4,0.00244997143462723,0.74548926712151,-0.120846366892517,0.359479948940837,"R2_peripheral",2
