Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	8.5795499331899	9.789066707971331	0.07698209612068183	0.09952233370376119	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_001	8.172260590140015	10.067447209505728	0.11009122153604366	0.145963176277326	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_002	14.888048307279062	53.88777279706504	0.3418798256137199	0.5019197764809638	5172	13985	0.204004382906664	0.39788233539631646	-8.046808006176219	9.99948663901425e-16	-1	n/a	rejected	Unlikely BOLD
ICA_003	7.429000985988294	9.597530774223003	0.06841307619915762	0.08005172411709016	0	129	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_004	13.852324797059314	47.967088358191845	0.38779333460784093	0.4676340665181103	5155	13067	0.4008612252887062	0.552579060485109	-0.24496999034331082	0.8064873130621256	-1	n/a	rejected	Unlikely BOLD
ICA_005	8.565862404818626	10.11271659288016	0.09158116076768519	0.0942663069184844	0	124	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_006	8.27311870344165	9.639660674505002	0.06029832890893452	0.07861206286679584	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_007	8.557978625089106	10.49245012940977	0.09311347723764252	0.11995932595762271	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_008	8.471246362260533	10.021618328286456	0.06809491821180298	0.08875970085777399	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_009	24.902251212098687	13.21270672139682	0.8467223122591063	0.4228625659244045	4213	687	0.48663550281673257	0.2484375	17.59511942904386	1.3553236214301245e-62	-1	58.19318122750593	accepted	Likely BOLD
ICA_010	7.983338286565983	9.683624220573371	0.0724513058987387	0.092830822418794	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_011	8.426126644372205	9.903947396939689	0.08479843351398311	0.10336825579716816	0	91	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_012	23.77167485494072	25.017503198378215	0.644185333782038	0.5328071923107527	4683	3260	0.4136944077498899	0.2691292875989446	3.5722129106604767	0.00043364549423122314	1	n/a	rejected	Unlikely BOLD
ICA_013	13.99789309943021	8.858367795596328	0.6154949578096748	0.6348559753099453	3575	324	0.42229680431927624	0.0	0.0	0.0	1	73.8925982079117	accepted	Likely BOLD
ICA_014	8.752706272458555	10.072743651309757	0.08482997715182179	0.10353132278546447	203	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_015	16.702788343918677	18.405433004137862	0.3123304247670867	0.34831009243138494	1335	871	0.0	0.0	7.035454564811701	4.5376043904613553e-10	1	n/a	rejected	Unlikely BOLD
ICA_016	33.36210251995383	17.48506265675098	0.4551869591724286	0.583842390043034	9508	5265	0.3136543183516601	0.13647884577890426	0.0	0.0	1	54.96063279815294	accepted	Likely BOLD
ICA_017	15.171612580654967	41.50450977622206	0.4185997571158769	0.5841938293525641	3241	11465	0.06216301934665398	0.38407915448617047	-4.520424583271028	6.265111220113795e-06	-1	n/a	rejected	Unlikely BOLD
ICA_018	8.564302498518002	10.766756117776492	0.09904256867634491	0.1110340765059549	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_019	24.675572923747545	17.454365985978477	1.83086490750662	1.6582310998105638	6906	1921	0.4702323865732202	0.0	0.0	0.0	-1	81.64602614173255	accepted	Likely BOLD
ICA_020	8.849333012504262	10.477531588823618	0.08187271323831768	0.09947652450180353	195	110	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_021	37.56027043504471	17.497653842517423	0.7294066737621783	0.7422289850740407	8653	3668	0.4482259651559877	0.15069055107343088	0.0	0.0	-1	71.6868390013396	accepted	Likely BOLD
ICA_022	9.07778066301774	11.27568077962466	0.11927179042391645	0.15363774318911474	0	373	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_023	8.52175183981571	10.058990153758176	0.09819374257123152	0.09628438790484865	97	154	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_024	6.9066488724003365	8.67016835166932	0.10494549967989121	0.11143974111202308	0	0	0.0	0.0	-8.398855155021344	1.0663287916155641e-14	-1	n/a	rejected	Unlikely BOLD
ICA_025	17.853714468012857	26.883172701161968	0.5153429171576096	0.44044041449093135	2083	1874	0.23686122547832406	0.07553277582951173	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_026	8.538537730730729	9.4964588924592	0.07460978252199632	0.09039548335421693	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_027	12.805891623597368	58.80786020527422	0.3311343834912834	0.5905199013722093	5139	15563	0.23370257817860993	0.40562508063475683	-10.783870623946347	6.4071028115181385e-27	-1	n/a	rejected	Unlikely BOLD
ICA_028	6.810913200876876	11.98513763493044	0.08076266632277766	0.10586237338471277	0	290	0.0	0.39015817223198596	-8.360288641482294	5.742481577165099e-13	-1	n/a	rejected	Unlikely BOLD
ICA_029	27.64983015972284	9.347725053861797	0.09947281814455189	0.12772463270097617	2725	253	0.4318899832744843	0.0	39.58131433181516	2.433964485292335e-230	-1	31.97474909045235	accepted	Likely BOLD
ICA_030	8.44153647706885	10.459658520410553	0.0830251254522404	0.10301223881351762	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_031	8.078219273269864	9.816386986511764	0.07489153152203722	0.09531439355732152	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_032	7.929380145213313	9.634896184137835	0.07508284980532279	0.09743806021922133	0	106	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_033	10.375744115447446	33.33008134485384	0.23177914601067878	0.10677572432961611	609	1363	0.49107901444350044	0.6850661625708885	7.071924471847383	3.0214297230194397e-10	1	n/a	rejected	Unlikely BOLD
ICA_034	20.459744219046655	9.750717459491634	0.4721395004826021	0.5647207415316009	5446	134	0.5391037328471356	0.0	0.0	0.0	1	61.13944294903543	accepted	Likely BOLD
ICA_035	13.649466390624575	9.734623345455118	0.07433329367092119	0.10512834321089548	1595	395	0.051232788984950366	0.0	34.84512255698989	3.0888222144942794e-149	-1	34.748422902868114	accepted	Likely BOLD
ICA_036	7.124657809414019	9.609480357751785	0.2094462703044506	0.19876021495155946	0	0	0.0	0.0	-4.0799018890070995	5.104206097840495e-05	-1	n/a	rejected	Unlikely BOLD
ICA_037	37.17858327847418	12.216440228900716	1.8433871643517907	2.0769251351036235	10592	2620	0.5386235611070291	0.2529614061902942	0.0	0.0	1	80.7138565189678	accepted	Likely BOLD
ICA_038	9.522892029138644	11.928161145085792	0.1048566057046737	0.09678659100760856	85	326	0.0	0.5550239234449761	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_039	9.34687954401856	9.567150299250196	0.06424514078900587	0.08718206408258156	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_040	8.542617319646828	9.307707922974375	0.0980550008773257	0.12773340537000796	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_041	12.110921440466866	40.55153532285599	0.3100725838877378	0.32010808717312345	5499	16081	0.38315594632114763	0.4868672701772281	8.236941293237505	8.82098195215572e-16	1	n/a	rejected	Unlikely BOLD
ICA_042	19.590658237750468	22.585085706872547	0.3419842168747935	0.39933774019045887	2572	7618	0.3622611464968153	0.2986659587177275	15.57364199320544	1.7701261061730452e-52	-1	n/a	rejected	Unlikely BOLD
ICA_043	8.091317285552392	10.334523700055477	0.07478427970734458	0.08671531421436365	0	98	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_044	12.873198444129029	35.62038875261377	0.27678311379479187	0.35767969009459755	2545	11805	0.2663216560509554	0.41368106779065683	4.551836630006733	5.406663210501691e-06	-1	n/a	rejected	Unlikely BOLD
ICA_045	7.479922903846669	10.866221470588457	0.11599272095084219	0.13048177762597357	0	193	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_046	8.471272698748358	10.248291832905458	0.08291413212484515	0.10043689152342307	0	95	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_047	12.495366664888707	21.121888055850594	0.22196502094045187	0.24633722454570425	1070	1400	0.3252032520325203	0.2501878287002254	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_048	36.159699331335446	12.827918310320074	1.0011961657943205	1.2198034193229468	9075	2264	0.4793728455465362	0.16948398576512455	0.0	0.0	-1	66.6473267038105	accepted	Likely BOLD
ICA_049	8.232140030425516	10.24385863582207	0.07821756338188113	0.0944632669418497	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_050	21.84022844368448	9.691483989657733	0.44886467162344057	0.5633450490545627	6444	414	0.4893237052566193	0.0	0.0	0.0	1	56.21837738904456	accepted	Likely BOLD
ICA_051	11.340370179578334	11.594826033956462	0.22382480864223273	0.2913860729457615	250	651	0.0	0.31975403535741737	-2.8599164832510566	0.004306543490019494	1	n/a	rejected	Unlikely BOLD
ICA_052	23.21209839496555	22.247457544785632	0.5562199055145993	0.5215223052821145	3191	2852	0.2935691318327974	0.19617137648131266	1.4542669090495994	0.14725710852706492	-1	66.68221440146435	accepted	Likely BOLD
ICA_053	13.161317134494238	9.73869565978406	0.055569478095933315	0.08522385891645341	93	0	0.0	0.0	0.0	0.0	1	18.441117064380563	accepted	Likely BOLD
ICA_054	11.944615118802716	50.48558411158713	0.24833577646275826	0.4300317702363712	2943	13324	0.11163937312907202	0.3212941769794778	-6.821931980074867	9.736773915607067e-12	-1	n/a	rejected	Unlikely BOLD
ICA_055	27.34527431105236	17.207195384692618	0.4001331106277573	0.5198218736414401	14804	10021	0.45376299662604147	0.2028823708515173	0.0	0.0	1	51.7955996668803	accepted	Likely BOLD
ICA_056	13.412255258238881	38.59903198082613	0.3638653210977982	0.5340215651830295	3868	12931	0.16020738820479585	0.35712254762581747	0.9735367547559276	0.33032431875016005	1	n/a	rejected	Unlikely BOLD
ICA_057	28.39858182654964	11.623149098429856	0.46992465066204175	0.3448115742333556	11614	1052	0.5137711399077531	0.14137419673751853	8.953463744901883	5.589939180547899e-19	1	42.1113090479104	accepted	Likely BOLD
ICA_058	8.272343770977614	10.103648323520147	0.07678376563805481	0.08840498295882915	0	189	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
