"node","strength","eigenvector","degree","betweenness","closeness","local_clustering","within_module_z","participation","role","module"
"7Networks_LH_Vis_1",97.9143423744468,0.622390631063477,55,0,0.0019294542410143,0.806700814241903,0.582820742764644,0.49921472485272,"R2_peripheral",1
"7Networks_LH_Vis_2",68.8198851966208,0.337170382422343,18,348,0.0016056814211063,0.485071295888175,-0.379227814006736,0.0827030513784259,"R2_peripheral",1
"7Networks_LH_Vis_3",67.4850174555376,0.331515675426921,10,166,0.0014664955498611,0.657132066102287,-1.13029452502532,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_4",69.3648144961959,0.369348615498741,17,150,0.00161214906404531,0.546537500851632,-0.741426042366249,0.104664038358939,"R2_peripheral",1
"7Networks_LH_Vis_5",48.2403973712151,0.258150233028542,1,0,0.000870076177693746,0,-2.11605296701477,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_6",42.5398060927672,0.205519499037541,3,144,0.00116650939619824,0.348404788225298,-1.33429733878054,0.422531981234674,"R2_peripheral",2
"7Networks_LH_Vis_7",54.4824355698489,0.253415410026709,7,0,0.00135601360699844,0.733405438269451,-1.48507093886255,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_8",99.8239499341592,0.633758435935963,57,21,0.00197919953740111,0.811936063449682,0.692588341387701,0.499998067119762,"R2_peripheral",1
"7Networks_LH_Vis_9",60.5522505394267,0.289523378545657,11,0,0.00139207637664959,0.671409056728715,-1.07686863862992,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_10",82.0552537891006,0.483446741412977,20,9,0.00172057449099792,0.731244953071007,0.00919758863663083,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_11",83.5528014925363,0.499139465930023,27,157,0.00177395440622744,0.683117247438084,0.613099201937516,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_12",102.207755548349,0.629671896404131,50,119,0.00198041156235312,0.777601955941065,0.562296550911824,0.521955738252074,"R2_peripheral",1
"7Networks_LH_Vis_13",99.1034122574092,0.580733114262694,33,195,0.00192155333071024,0.632760728795553,0.831366511066443,0.180898127659327,"R2_peripheral",1
"7Networks_LH_Vis_14",103.801280522186,0.665716468047808,60,2,0.00202147371540981,0.842057731650377,0.75561509479264,0.498141999216819,"R2_peripheral",1
"7Networks_LH_SomMot_1",119.457695902125,0.731013890869383,66,81,0.00222945820064857,0.805734125474714,-0.869549448232931,0.474503835193676,"R2_peripheral",3
"7Networks_LH_SomMot_2",130.691960135171,0.830180183741845,88,15,0.00236285431236002,0.802381214765125,0.0885661360090551,0.440640295572589,"R2_peripheral",3
"7Networks_LH_SomMot_3",133.510276772303,0.843650340144226,94,280,0.00239825228780966,0.746858060256418,0.346216000767255,0.414398667269359,"R2_peripheral",3
"7Networks_LH_SomMot_4",132.781825611157,0.832730136332454,86,204,0.00239282535493783,0.765146068947455,0.154058674298577,0.401281430473809,"R2_peripheral",3
"7Networks_LH_SomMot_5",149.31532394833,0.948893001065909,105,494,0.00262624170397744,0.682378224405577,0.78793998172047,0.463913458024864,"R2_peripheral",3
"7Networks_LH_SomMot_6",150.684227200301,1,101,179,0.00258354689910441,0.76902248624468,1.24361444716137,0.411019770616888,"R2_peripheral",3
"7Networks_LH_SomMot_7",143.345422825843,0.947552814027298,97,118,0.00250930588533934,0.799357806642338,0.99256648886676,0.402381649137792,"R2_peripheral",3
"7Networks_LH_SomMot_8",141.281907527152,0.917908994470783,94,32,0.00249823715939416,0.795213437632347,0.796508985696166,0.386916872258478,"R2_peripheral",3
"7Networks_LH_SomMot_9",136.168606404903,0.912969473470799,91,3,0.00239924002392457,0.847055651377011,0.830033285691298,0.378650022185836,"R2_peripheral",3
"7Networks_LH_SomMot_10",125.63314310979,0.848402911007819,87,1,0.00230418353587747,0.870746228371577,0.443248021986749,0.410286745869604,"R2_peripheral",3
"7Networks_LH_SomMot_11",109.164817026192,0.716177157222117,72,0,0.00213571765665727,0.896505557830854,-0.291744173096291,0.356146817119373,"R2_peripheral",3
"7Networks_LH_SomMot_12",129.290898514909,0.863317884644564,81,0,0.00230912991734624,0.900808895852071,0.597228188629843,0.324599209614974,"R2_peripheral",3
"7Networks_LH_SomMot_13",147.158534058977,0.957534206468162,98,241,0.00253636890381361,0.782382263853462,0.973013018847558,0.402004262117125,"R2_peripheral",3
"7Networks_LH_SomMot_14",121.274146032875,0.797462228170354,77,1,0.00224898941835997,0.892474075552489,0.366939274365734,0.272782058043762,"R2_peripheral",3
"7Networks_LH_SomMot_15",138.277589505133,0.922881576078249,91,6,0.00242545947873213,0.84787714327457,0.663560125323312,0.423457768366885,"R2_peripheral",3
"7Networks_LH_SomMot_16",127.851763807984,0.827155486237967,91,113,0.00232977530968769,0.797234325117321,0.3980469615217,0.382904478429046,"R2_peripheral",3
"7Networks_LH_DorsAttn_Post_1",106.222054952634,0.599893073067836,36,640,0.00196911570657857,0.49056691297532,0.623612615814609,0.322584538757931,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_2",114.265733407306,0.709779715176432,75,34,0.00217656409661634,0.751196235714936,0.417957149775057,0.566628206250668,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_3",129.13530042512,0.840537341846813,90,106,0.00232445068976661,0.79244815915121,0.910321556546213,0.501565665670749,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_4",136.417576356873,0.895846895135128,95,72,0.00245816415686486,0.798079402994439,0.581106386638958,0.442172993932801,"R2_peripheral",3
"7Networks_LH_DorsAttn_Post_5",138.924253720766,0.929103619686921,93,57,0.00245798804957729,0.824590852840008,0.805406723516024,0.417507833124318,"R2_peripheral",3
"7Networks_LH_DorsAttn_Post_6",136.915144220793,0.893892185937207,96,16,0.00244307449899879,0.800306453537084,0.462041990470547,0.459813763508385,"R2_peripheral",3
"7Networks_LH_DorsAttn_Post_7",111.746352140997,0.646006885452971,42,223,0.00207237190073043,0.65239008112193,0.390545449860406,0.532081882335091,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_8",147.528909667726,0.967458859582703,100,104,0.00257020315246373,0.773002111258781,0.819822926252832,0.456339139136877,"R2_peripheral",3
"7Networks_LH_DorsAttn_Post_9",73.4103780355953,0.402806116253131,12,271,0.00173635937516804,0.543575971798924,-1.18974187763676,0.252138185757996,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_10",142.780633496815,0.921265519750915,97,280,0.00251686370977186,0.771348849072736,0.908596394440045,0.472748798425191,"R2_peripheral",1
"7Networks_LH_DorsAttn_FEF_1",134.27178556799,0.867311247864539,91,26,0.00242372420558857,0.798300235002427,0.455866549163966,0.408470529129021,"R2_peripheral",3
"7Networks_LH_DorsAttn_FEF_2",102.873008647976,0.609042872917466,39,76,0.0019649821735966,0.542490324079589,1.5090059752779,0.397412083862005,"R2_peripheral",2
"7Networks_LH_DorsAttn_PrCv_1",103.588412494995,0.629716568783764,44,6,0.00197401866204476,0.669958860448972,0.407502917196181,0.588089814446144,"R2_peripheral",2
"7Networks_LH_SalVentAttn_ParOper_1",137.722033429376,0.904176201782307,96,5,0.00246025214867847,0.802009289069025,0.71524800266857,0.411329417022851,"R2_peripheral",3
"7Networks_LH_SalVentAttn_ParOper_2",135.367032541248,0.866768301172844,97,38,0.00246600689366304,0.74734740433895,0.525989052664624,0.424457925433614,"R2_peripheral",3
"7Networks_LH_SalVentAttn_ParOper_3",136.344846434078,0.849692188090185,102,297,0.00247107219662635,0.647942962191295,1.27295221752968,0.521472627367351,"R2_peripheral",2
"7Networks_LH_SalVentAttn_FrOperIns_1",95.3872834342745,0.590100102681734,37,0,0.00180578286181968,0.994038675751011,-1.33652767516502,0.0521051369709029,"R2_peripheral",3
"7Networks_LH_SalVentAttn_FrOperIns_2",84.3692220706586,0.494302489519923,5,0,0.001536781511448,0.902945485906351,-1.25309471645019,0.47941615139924,"R2_peripheral",2
"7Networks_LH_SalVentAttn_FrOperIns_3",98.690364891503,0.5898197582887,22,0,0.00174807172474296,0.953018446602765,-1.6138928276013,0.491975018501937,"R2_peripheral",1
"7Networks_LH_SalVentAttn_FrOperIns_4",117.696690048228,0.754247191063973,77,0,0.00221486359322073,0.873109647395325,0.042848449654815,0.282724861433495,"R2_peripheral",3
"7Networks_LH_SalVentAttn_PFCl_1",115.896150841727,0.660952045256746,53,381,0.00216376162954848,0.434678627270376,2.12156991511327,0.483697433078458,"R2_peripheral",2
"7Networks_LH_SalVentAttn_Med_1",138.961866176951,0.859805633663479,102,1264,0.00253174596923261,0.637230454888661,1.24495834614016,0.476803633604028,"R2_peripheral",2
"7Networks_LH_SalVentAttn_Med_2",137.547247212523,0.857661460812569,108,967,0.00254351836746164,0.657811785711374,0.761552068808628,0.547127532217918,"R2_peripheral",1
"7Networks_LH_SalVentAttn_Med_3",142.575189462698,0.934821630388793,98,298,0.00253315775996996,0.767816083513372,0.877362811604705,0.418050736530132,"R2_peripheral",3
"7Networks_LH_Limbic_OFC_1",59.3799219571908,0.30875827364692,4,0,0.00112306213109538,0.837211956367359,-1.16409807807036,0,"R1_ultra_peripheral",2
"7Networks_LH_Limbic_OFC_2",53.2658479601158,0.259057833871886,12,7,0.00143097833089456,0.543908403834507,-0.421242064411003,0.140606613334299,"R2_peripheral",2
"7Networks_LH_Limbic_TempPole_1",30.9613272661274,0.13709474522468,0,0,NA,0,0,0,"R1_ultra_peripheral",4
"7Networks_LH_Limbic_TempPole_2",31.9452216481203,0.14612134383181,0,0,NA,0,0,0,"R1_ultra_peripheral",5
"7Networks_LH_Limbic_TempPole_3",29.8898838324753,0.132227000495836,0,0,NA,0,0,0,"R1_ultra_peripheral",6
"7Networks_LH_Limbic_TempPole_4",38.953602369707,0.192102951109864,0,0,NA,0,0,0,"R1_ultra_peripheral",7
"7Networks_LH_Cont_Par_1",77.1033710526391,0.408814104716684,18,25,0.00166809221035282,0.484924386115638,0.355370998112337,0,"R1_ultra_peripheral",2
"7Networks_LH_Cont_Par_2",116.571237062963,0.714240702206652,71,264,0.00218613675711857,0.71128118898943,0.429620146205518,0.617254243320364,"R2_peripheral",2
