"node","strength","eigenvector","degree","betweenness","closeness","local_clustering","within_module_z","participation","role","module"
"7Networks_LH_Vis_1",86.2053209646885,0.756838122989581,42,5,0.00144422837742927,0.86744379917142,-0.0760197343138687,0.300885777001988,"R2_peripheral",1
"7Networks_LH_Vis_2",99.3201532841234,0.871632438229166,63,178,0.00161717719498895,0.763085658849498,0.971485809593446,0.479294172206307,"R2_peripheral",1
"7Networks_LH_Vis_3",95.8488660507763,0.842262560071375,66,25,0.00158173204148488,0.792861342453078,0.356512702321937,0.546515776534707,"R2_peripheral",1
"7Networks_LH_Vis_4",100.225206861457,0.877453193068974,68,82,0.00164614197373839,0.729406453847253,0.589631236477832,0.520941837265716,"R2_peripheral",1
"7Networks_LH_Vis_5",59.4225908947266,0.51190202675807,10,0,0.0011547796746445,1,-2.12428039979811,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_6",64.3224983984125,0.546402650335618,10,0,0.00116253298661139,0.85924604303748,-2.29957528962354,0.154578039662382,"R2_peripheral",1
"7Networks_LH_Vis_7",87.8540539674282,0.773730174939395,44,27,0.00146646648617599,0.856026592390167,0.606768712573725,0.228807071098452,"R2_peripheral",1
"7Networks_LH_Vis_8",105.639681108238,0.931129207635703,87,140,0.00173802784627261,0.706819408764927,0.229745035961873,0.572788517776831,"R2_peripheral",1
"7Networks_LH_Vis_9",77.3666334583423,0.677777425435246,28,0,0.00134092541347902,0.915056923160389,-0.286161550175242,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_10",97.6902949872264,0.855830963406929,62,106,0.00164263329803942,0.704373785995754,0.627883125614059,0.501661021229729,"R2_peripheral",1
"7Networks_LH_Vis_11",89.5125856439987,0.799417548687863,52,10,0.00155333941013254,0.851046980279678,0.832563642809184,0.398851917681041,"R2_peripheral",1
"7Networks_LH_Vis_12",98.8483220050585,0.857666424813887,75,211,0.001722162641621,0.593141609356123,-0.0537977800017582,0.618074130021806,"R2_peripheral",1
"7Networks_LH_Vis_13",104.874226903101,0.931553098338898,78,239,0.00174126769065099,0.694206807465435,1.19731205549585,0.5540003414989,"R2_peripheral",1
"7Networks_LH_Vis_14",91.4953193507574,0.823834513295179,55,4,0.00159214700485662,0.840721150748744,0.99592151597808,0.427223031701489,"R2_peripheral",1
"7Networks_LH_SomMot_1",75.141496761859,0.656761039467465,33,0,0.00137504928515838,0.940107826921,-1.81374712465719,0,"R1_ultra_peripheral",2
"7Networks_LH_SomMot_2",105.907692385076,0.924600120684156,93,50,0.0017794208347883,0.671084944564032,0.742724009108489,0.43955661685717,"R2_peripheral",2
"7Networks_LH_SomMot_3",98.4287995591938,0.859360529344897,70,0,0.0016612964689693,0.805018459718875,0.67499296250298,0.165412397275598,"R2_peripheral",2
"7Networks_LH_SomMot_4",89.5649145483801,0.790528744781858,61,5,0.00156762895170969,0.864015704141461,0.573549932254211,0,"R1_ultra_peripheral",2
"7Networks_LH_SomMot_5",97.2302092275377,0.856057147771163,69,2,0.00162822552784383,0.825597058963611,0.74142028905605,0.146428926586831,"R2_peripheral",2
"7Networks_LH_SomMot_6",88.8851506713037,0.77765378058665,47,24,0.00153323520375541,0.901090433466334,-0.758320555112829,0.122571530981409,"R2_peripheral",2
"7Networks_LH_SomMot_7",109.787385849842,0.967967429035773,102,194,0.00188440411570976,0.634613620402974,0.841061996276764,0.519733265192441,"R2_peripheral",2
"7Networks_LH_SomMot_8",114.752022749249,1,95,598,0.00192058666299395,0.642934370703277,1.17212456277607,0.439337868715374,"R2_peripheral",2
"7Networks_LH_SomMot_9",85.4232770449549,0.755844436165548,35,1,0.00145325172380986,0.937989414242355,-1.6452129860489,0.177405727051179,"R2_peripheral",2
"7Networks_LH_SomMot_10",98.2911074451146,0.867215358989469,65,16,0.00161774213657432,0.814705560969312,-0.2308659831058,0.343958980007697,"R2_peripheral",2
"7Networks_LH_SomMot_11",92.4421110743098,0.835615758412239,82,0,0.0016449783204202,0.775198002021359,-0.13021206218252,0.475730833952987,"R2_peripheral",2
"7Networks_LH_SomMot_12",97.444367885022,0.854458626992331,56,10,0.00157844528891267,0.864936853266037,-0.347274152240135,0.232358459451069,"R2_peripheral",2
