"edge_id","var_LSD","var_PLCB","diff"
4653,0.0347384485679539,0.0537198673474407,-0.0189814187794869
4654,0.0419219673410216,0.0492046687854617,-0.00728270144444007
4655,0.0366434417560234,0.0399083985620238,-0.00326495680600044
4656,0.0376524070466397,0.0541681166385431,-0.0165157095919034
4657,0.0466849798290487,0.0428209200547579,0.00386405977429077
4658,0.0466554591599717,0.0550004790197815,-0.00834501985980981
4659,0.0418537915459273,0.0459710147014528,-0.0041172231555255
4660,0.0576116116132166,0.0498444263305675,0.00776718528264916
4873,0.0547179681157811,0.0433739738440493,0.0113439942717317
4874,0.0352178331148499,0.0329101336859253,0.00230769942892457
4875,0.033108813338753,0.0216418216016223,0.0114669917371308
4876,0.0243110000616401,0.0638381190624668,-0.0395271190008267
4877,0.0430213917086793,0.0480946168740298,-0.00507322516535048
4878,0.0428817953399821,0.0540555271489439,-0.0111737318089617
4879,0.0426780263613776,0.0441049816457309,-0.00142695528435328
4880,0.0306957173199178,0.0380302558681619,-0.00733453854824409
4881,0.0436880146182023,0.023916953920794,0.0197710606974083
4882,0.0382015224446987,0.0646709045991634,-0.0264693821544647
