Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	10.171173103767423	15.783332673326514	0.33904088683966893	0.19880598250992493	1039	1172	0.5228501228501229	0.5673563218390805	7.539986002507876	1.32714929691011e-12	-1	n/a	rejected	Unlikely BOLD
ICA_001	8.942244727943365	10.886980229809984	0.14744261116041052	0.13657693025253279	553	525	0.5233302836230558	0.6303724928366762	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_002	8.250136019402262	9.055748194876365	0.09225054530254746	0.10707370196797851	133	124	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_003	31.995541515771876	26.92877954259445	0.951227983202064	0.8627454232432039	12595	6707	0.27347677458274683	0.17363392057330546	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_004	11.157709742771182	7.593383542797766	0.16139778606799027	0.24660142350981087	1722	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_005	42.30463681806545	9.087804021845782	0.21478894315966013	0.3171558956571909	12684	2882	0.5153471424610876	0.25183374083129584	33.84193997800139	3.3242639197491843e-230	-1	25.94921068632288	accepted	Likely BOLD
ICA_006	8.935006031487855	9.821610822731394	0.09825119320240941	0.1290302114232604	306	447	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_007	43.07412614229583	9.517860399568903	0.14937292642716768	0.23504563637248166	11765	2810	0.5732550554468363	0.33531210649397375	45.91501480240343	0.0	-1	18.410356349644495	accepted	Likely BOLD
ICA_008	8.510466373178751	12.418471152176037	0.1286292798065924	0.10721880489132782	128	739	0.0	0.5884745762711865	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_009	8.752604402323271	8.14603586323136	0.07292049463953028	0.10904666052846478	342	153	0.0	0.0	0.0	0.0	-1	14.819826119452994	accepted	Low variance
ICA_010	27.218739578252112	16.088783061145357	1.0404319440387964	1.4935965433406024	13624	4442	0.4356953419745247	0.19248291571753987	6.440979736125496	1.1806254520640777e-09	1	49.9845560273294	accepted	Likely BOLD
ICA_011	8.470062364958878	10.408223681803108	0.10633407775837915	0.12698610468504115	266	544	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_012	11.713429020353226	8.284057265188562	0.09581409855801556	0.17521076559604284	459	111	0.0	0.0	0.0	0.0	-1	15.443259552450261	accepted	Likely BOLD
ICA_013	23.94519565666572	8.840430590659958	1.4250813803789792	1.479961068269407	8757	421	0.4688131163122253	0.0	0.0	0.0	1	38.18750642048035	accepted	Likely BOLD
ICA_014	66.90947748672183	9.986127538311052	0.29242674526250373	0.5059641657409472	12374	3778	0.599321304419798	0.43370203468523827	42.41898155785377	0.0	1	30.519555038213387	accepted	Likely BOLD
ICA_015	9.871733385143243	9.158917298978057	0.0997886392630174	0.1442304663884447	1373	449	0.0	0.0	0.0	0.0	1	18.144589542498725	accepted	Low variance
ICA_016	9.37681237685063	8.670813713417678	0.10936649204519439	0.17512268896690825	144	99	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_017	18.82479150404784	15.29668050805079	1.7708016433186005	0.685403336418224	6845	3203	0.33293627159023226	0.3157234676281549	11.512594075501433	5.0725859609665905e-28	1	48.57306824055827	accepted	Likely BOLD
ICA_018	14.346276537266172	21.212204710522155	0.5767523303008142	0.6106488041529045	3215	5189	0.2636625119846596	0.17325434592599787	-26.883917978752766	1.8868997072613132e-52	1	n/a	rejected	Unlikely BOLD
ICA_019	12.804290744505474	12.134858747374022	0.20073499792700222	0.2822332121372148	2969	1469	0.06738868832731648	0.08562478245736165	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_020	35.16333095791448	9.12032650518428	0.22396563659608282	0.32931946846663823	7101	1427	0.49102136418482506	0.2769450392576731	35.823823909581044	7.749015201924686e-260	-1	25.79386806854157	accepted	Likely BOLD
ICA_021	9.34685467487451	9.860111155595767	0.1139540545202145	0.17384653173745243	1083	854	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_022	10.303186916437843	9.041036758649343	0.16470912011179406	0.22770480567925774	1101	206	0.04609595484477893	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_023	13.499053665362817	66.22631734242613	0.8002276327201732	0.19660773952112962	2161	3176	0.6740172579098753	0.7284894837476099	12.795497127265484	1.1566709724775618e-34	1	n/a	rejected	Unlikely BOLD
ICA_024	28.232811230207318	16.45904900986802	0.47732064372451233	0.5513568665370299	11384	4774	0.3501119570085087	0.16428192898781135	0.0	0.0	1	32.30126934902226	accepted	Likely BOLD
ICA_025	7.417143458165166	21.476926264328565	0.4269744031463899	0.5414415195759071	1708	7117	0.23870014771048745	0.14575241861450464	-21.917054008500244	4.202011407700043e-78	1	n/a	rejected	Unlikely BOLD
ICA_026	8.915053317499602	14.518406999702465	0.19349542696248587	0.1088571759258647	697	885	0.5457364341085271	0.6796116504854369	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_027	21.422233354372363	10.082114492650708	0.9007709468479936	1.1504190922453013	7912	467	0.3721565059144677	0.0	0.0	0.0	-1	46.03394877077005	accepted	Likely BOLD
ICA_028	9.028352838460364	8.858792358169211	0.08388558222457952	0.12585099626289656	155	219	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_029	10.458244610920858	12.335169979874783	0.3432610375966839	0.26705822075461316	650	405	0.43471462079749806	0.31722428748451054	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_030	7.725885206058485	9.406463307339704	0.08454758118144576	0.12102733846212947	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_031	11.206736133228256	13.005477261189794	0.4787654512564831	0.36043797298968205	834	385	0.6306306306306306	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_032	9.08754310683275	7.983240562061708	0.06934143651204526	0.10956980759939966	0	0	0.0	0.0	0.0	0.0	-1	10.00113382107618	accepted	Low variance
ICA_033	8.642330122286834	8.56387531176998	0.08937645404645271	0.13212556841883563	0	102	0.0	0.0	0.0	0.0	1	16.240097137618115	accepted	Low variance
ICA_034	13.783796177218496	49.57387506994122	1.207619916470214	0.23345064231803853	1770	2450	0.6362839614373357	0.7463691854346454	14.906855793452607	3.4031538331655623e-47	1	n/a	rejected	Unlikely BOLD
ICA_035	24.416448581691345	8.833890862445704	2.980828344217078	2.948027404255619	10943	402	0.41564036525403886	0.0	0.0	0.0	-1	42.78639241113799	accepted	Likely BOLD
ICA_036	14.029683941830148	72.48071868693519	0.9106175397401276	0.21408696904741967	1952	2657	0.7558109166884304	0.7480650154798761	14.552057060189956	9.461352399783313e-43	1	n/a	rejected	Unlikely BOLD
ICA_037	31.24100196466314	12.104513331366103	3.5444665232449233	3.741200800848654	20142	2373	0.5013357758949698	0.19454225352112675	0.0	0.0	1	50.493785013109495	accepted	Likely BOLD
ICA_038	7.737447026972305	8.890262653295963	0.06792571898962371	0.10338167289840328	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_039	8.016018076032534	8.909604881242531	0.07976801830922463	0.12241878295180632	0	255	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_040	8.610742329276674	8.8572422689643	0.07758110381932971	0.11438319854113577	493	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_041	7.8692632901535235	8.491493912983579	0.07668034470770284	0.10408026687647662	0	243	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_042	12.427247472278355	15.36971217917831	0.6739718419605831	0.3677550080317057	694	620	0.32428355957767724	0.2705394190871369	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_043	8.196571307888304	8.061931988017914	0.0832169674952841	0.12058683212276776	0	0	0.0	0.0	0.0	0.0	1	17.848000857034975	accepted	Low variance
ICA_044	7.78419884936565	9.325901344031625	0.07633734339887495	0.10641975193950248	105	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_045	5.9182139421612465	11.95363810864933	0.1079272718888588	0.15821081739709073	0	568	0.0	0.0	-25.697298185914633	4.602262505800673e-53	1	n/a	rejected	Unlikely BOLD
ICA_046	51.403474616688456	8.929595964082095	0.16684106927865236	0.27167553874404216	15110	3030	0.6370326173428799	0.2792251169004676	39.77704579557198	0.0	1	20.82087058022696	accepted	Likely BOLD
