"mean_strength","global_efficiency","char_path_length","density","mean_degree","clustering","modularity","n_communities","assortativity","small_worldness","threshold_used","Q_sd","Q_range","cons_iterations","cons_converged"
106.462174850491,0.478208964595495,2.48867503410476,0.199134199134199,46,0.697868744614984,0.341175582533667,29,0.0701418372509805,2.60814500223433,0.2,0.00350513107353483,0.00958192811015368,2,TRUE
