"mean_strength","global_efficiency","char_path_length","density","mean_degree","clustering","modularity","n_communities","assortativity","small_worldness","threshold_used","Q_sd","Q_range","cons_iterations","cons_converged"
145.941836529753,0.647216836896827,1.87110054366003,0.19902224212569,45.9741379310345,0.733690332501515,0.1939190381317,48,-0.0055522000640796,3.59592314822057,0.2,0.00230090597979168,0.0122301821490196,2,TRUE
