Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	8.733224028773153	8.875412956572621	1.0077417412840028	1.409767809872106	250	286	0.0	0.0	-1.5743275227390807	0.11573167062918337	1	n/a	rejected	Unlikely BOLD
ICA_001	8.236800642476735	9.418835240341323	0.18010039676139375	0.2200396726271093	253	209	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_002	21.930844554368317	23.661540845967266	1.0326041277739895	1.2992504393247923	4924	3217	0.11285846438482887	0.05090909090909091	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_003	8.950407569132048	9.166034187707925	0.18256481843863304	0.23794431590089524	248	94	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_004	6.9673651813322595	10.638557639213614	0.39821781956138225	0.32636087409197284	0	113	0.0	0.0	-17.451621223225274	6.040884263248953e-53	1	n/a	rejected	Unlikely BOLD
ICA_005	8.010316186218763	11.17665200308731	0.2504492158198964	0.25621378681223966	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_006	8.033566110074476	11.312481447120106	0.3350574166236796	0.2925752298401474	106	282	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_007	11.692941895270007	16.047388783333357	0.5550923239780527	0.6057940730955548	200	251	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_008	23.621803728664272	16.00701691668341	22.521759573270224	21.567411227338393	25459	10584	0.41467559322727926	0.10872579488405451	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_009	21.13242174426428	8.014631702445103	0.23563787677510448	0.3438628852880004	4823	0	0.3249894825410181	0.0	28.401143064472613	1.0147275666429129e-152	1	16.824127660260714	accepted	Likely BOLD
ICA_010	7.8075461038819745	9.480021941704457	0.15805968858632738	0.19697981720171143	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_011	11.105376208254139	15.708733692462925	0.5348863403418861	0.5956462727588256	237	452	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_012	6.09889326422466	13.169182309725235	0.30392350254852907	0.3919207792150953	0	289	0.0	0.0	-1.6568226912974655	0.10059812924272	-1	n/a	rejected	Unlikely BOLD
ICA_013	8.202386787329004	10.387192347378345	0.569200700367215	0.6077907552285015	0	165	0.0	0.0	-4.923129136273199	2.225282879548859e-06	1	n/a	rejected	Unlikely BOLD
ICA_014	8.029926480721356	9.084203465028668	0.18060789679652772	0.2115478736740186	0	120	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_015	9.26748712561624	8.689730017494908	0.24166692234164192	0.3797476118858874	0	0	0.0	0.0	-1.6200831783124732	0.10574516821886527	1	n/a	rejected	Unlikely BOLD
ICA_016	9.114016377020038	11.309406765171554	0.25835237299991265	0.21652156102248782	619	905	0.3713355048859935	0.499151103565365	5.547902225508567	1.1864305317034142e-07	1	n/a	rejected	Unlikely BOLD
ICA_017	8.195331142207394	5.892876310715906	0.27910682027998096	0.4340771106535164	0	0	0.0	0.0	-5.46494066651666	6.930867730165102e-08	1	n/a	rejected	Unlikely BOLD
ICA_018	57.18496013024046	7.845301944008199	0.35886057713208086	0.5735231478101591	9574	531	0.6036111694310309	0.0	43.863241186582215	0.0	-1	16.07659060363863	accepted	Likely BOLD
ICA_019	8.52296292224925	8.845553719271125	0.18927572352577576	0.20418663495413744	243	384	0.453781512605042	0.5896414342629482	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_020	8.146230707048609	9.127607118208033	0.37823765343160487	0.38368678408225093	0	0	0.0	0.0	-0.6015561242848046	0.5488132527459774	1	n/a	rejected	Unlikely BOLD
ICA_021	8.706367687697274	11.489661912571867	0.2103018910075335	0.2139894161972239	190	415	0.0	0.5465538089480049	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_022	5.996811130634007	12.737471664647503	0.31301799676168746	0.41327614869699664	0	98	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_023	15.057562393337156	8.832184577141188	0.31541895926970864	0.6279479094065131	203	0	0.0	0.0	0.0	0.0	-1	21.47762352382313	accepted	Likely BOLD
ICA_024	8.328611421724423	8.770000006822366	0.16624063471604575	0.2257930314125084	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_025	8.522455698693545	8.873664985758248	0.17107613251571147	0.2007817208260637	0	204	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_026	21.52125342754273	12.735910460427943	7.702632230047142	8.364404084230452	17530	2504	0.2781152326472843	0.07505608810932082	0.0	0.0	-1	84.38521834163475	accepted	Likely BOLD
ICA_027	8.937355803958615	7.626798153205129	0.1760611870989019	0.25114884644838886	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_028	8.703609101750963	19.652645128845542	0.3563262633670012	0.21813575116609976	570	1113	0.6171945701357466	0.7488748874887489	10.550104633361777	7.221084542685509e-23	-1	n/a	rejected	Unlikely BOLD
ICA_029	17.242662574648346	12.45064468958963	0.40778703189114984	0.4078085214653283	3649	525	0.4344103838718586	0.0	12.919978357146706	1.9354670299628227e-37	-1	17.745857532910115	accepted	Likely BOLD
ICA_030	8.263374809577764	9.209399331125956	0.17314462081710116	0.19672553531280157	101	379	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_031	20.35859435552697	20.247798127373894	3.431422144096527	0.9766304167860187	1699	793	0.34713879228580463	0.6340533672172808	-0.4186508323562712	0.6756797984701672	1	n/a	rejected	Unlikely BOLD
ICA_032	18.9598517252326	13.042719468778696	1.1972288572033227	1.563017514686561	6688	897	0.2838012630297497	0.0	0.0	0.0	-1	52.713507355800985	accepted	Likely BOLD
ICA_033	13.506620047613895	18.095690070747924	0.7554881129343575	0.7591127618500421	596	1067	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_034	11.468027100588207	16.292519542121433	0.5153508000374211	0.5501203018805989	316	93	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_035	6.824976590821307	10.45611763944021	0.19333923579337972	0.24579537066903231	93	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_036	16.707257124409463	8.683753278515402	0.296158334798917	0.5837552366771691	0	330	0.0	0.0	0.0	0.0	1	19.082103286303	accepted	Likely BOLD
ICA_037	36.75099724985318	7.591063897700135	0.282970042819796	0.42993331310281735	9890	138	0.4829159537512314	0.0	36.49230042895887	7.846724385079518e-258	1	8.575170022617984	accepted	Likely BOLD
ICA_038	12.36516029779912	11.898292803970584	0.5128516047302202	0.6343712041002608	1350	644	0.0913818722139673	0.0	0.0	0.0	-1	54.88286095820749	accepted	Likely BOLD
ICA_039	18.551232486071065	12.996909024490147	0.4501705031736318	0.43657286370587123	4396	941	0.4401294498381877	0.19658119658119658	11.42110913832184	1.5171687575744444e-29	-1	21.110406817234573	accepted	Likely BOLD
ICA_040	29.211449451746052	14.665877816294072	0.420758231744946	0.46624536889162377	4369	1290	0.4108580630319761	0.10232558139534884	13.198900084798025	3.8536177127540856e-39	-1	n/a	rejected	Unlikely BOLD
ICA_041	8.935750404355407	13.328741234950312	0.2994810254685481	0.2268161869485338	364	646	0.0	0.6739130434782609	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_042	23.328871982728757	9.786265109778961	0.6049423592190317	1.0628512273180215	7297	436	0.3973622633482238	0.0	0.0	0.0	-1	25.880210346201782	accepted	Likely BOLD
ICA_043	8.495718499997881	9.173794990742916	0.16710383862822864	0.19496376940336263	105	491	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_044	7.8278312351171095	9.369337917375923	0.22353522526963898	0.22021124500635658	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_045	22.352663946223657	9.432764232000011	0.9874006775989587	1.2012540694219205	4466	0	0.4334783604305015	0.0	0.0	0.0	-1	31.482190660950373	accepted	Likely BOLD
ICA_046	11.016347437249202	13.405372976350227	0.7577247356772591	0.4912829493968667	526	485	0.41762452107279696	0.5145228215767634	3.0633394669294938	0.002592581489813076	1	n/a	rejected	Unlikely BOLD
