"node","strength","eigenvector","degree","betweenness","closeness","local_clustering","within_module_z","participation","role","module"
"7Networks_LH_Vis_1",71.2600608748336,0.73768824181596,44,20,0.00134484982677426,0.758347599754506,0.472019063734235,0.282032483808293,"R2_peripheral",1
"7Networks_LH_Vis_2",75.3829343382211,0.780196437284349,47,75,0.00135321888852374,0.737846697234868,1.05051973615115,0.294791330282491,"R2_peripheral",1
"7Networks_LH_Vis_3",72.2443820044064,0.753128801178652,52,45,0.00137124317498877,0.702307900118725,0.395182171522337,0.474797260466593,"R2_peripheral",1
"7Networks_LH_Vis_4",77.7731473138251,0.812619818478052,57,28,0.00141674022145129,0.696429500433533,0.617359573029234,0.457581267028364,"R2_peripheral",1
"7Networks_LH_Vis_5",56.0108944654895,0.56751476344684,16,0,0.00107857603114878,0.834358700756461,-2.00736182791608,0.268746404305132,"R2_peripheral",1
"7Networks_LH_Vis_6",57.2029079259836,0.563403845187121,15,0,0.00114250702862307,0.856477566775764,-1.91712522636954,0.187433710875608,"R2_peripheral",1
"7Networks_LH_Vis_7",72.2338542722759,0.751305308658278,43,3,0.00131711079133997,0.788630808747207,0.843852572406101,0.235613149100953,"R2_peripheral",1
"7Networks_LH_Vis_8",77.9115200462853,0.800194862955247,73,190,0.00145075270178761,0.624240913672335,-0.293687861544644,0.533383408626602,"R2_peripheral",1
"7Networks_LH_Vis_9",59.2702060198367,0.610667463963591,27,0,0.00118114728857584,0.949906209828901,-0.234322811714522,0,"R1_ultra_peripheral",1
"7Networks_LH_Vis_10",78.2092603186713,0.81789450242739,64,159,0.00145870732403073,0.623798602444576,0.576511183407233,0.537428627139846,"R2_peripheral",1
"7Networks_LH_Vis_11",64.0090491347264,0.678160069258806,35,0,0.00133064648661865,0.867016732741346,0.891539163281197,0.0676666418795446,"R2_peripheral",1
"7Networks_LH_Vis_12",74.4705761305966,0.745493754769209,51,524,0.00148241742032335,0.49552995905985,-0.497585016446493,0.590229214067725,"R2_peripheral",1
"7Networks_LH_Vis_13",82.0764766063358,0.86418864215664,74,172,0.00150124669353894,0.622511103105242,1.28142450229652,0.526285750372151,"R2_peripheral",1
"7Networks_LH_Vis_14",64.3451766766196,0.690781161058878,35,1,0.0013652218428454,0.887967010440956,1.02799242817177,0.125171541512456,"R2_peripheral",1
"7Networks_LH_SomMot_1",77.9615716264841,0.83877422742169,75,87,0.00151519653031168,0.773610496905367,0.266314872628631,0.291762954860484,"R2_peripheral",2
"7Networks_LH_SomMot_2",90.7574221940115,0.959998709834048,98,138,0.00158485320065982,0.631191262610273,0.823762880373422,0.417869195063106,"R2_peripheral",2
"7Networks_LH_SomMot_3",88.7486501191394,0.946439194131308,85,17,0.00155147846987818,0.710975946764925,0.986186619179339,0.3026564308554,"R2_peripheral",2
"7Networks_LH_SomMot_4",81.5227587197876,0.903876764319971,71,27,0.00154362569373889,0.833731682468757,1.33451524330877,0.104219950443413,"R2_peripheral",2
"7Networks_LH_SomMot_5",88.1550870255917,0.952483834547367,76,35,0.00154541732925535,0.791593741409676,1.23153467504802,0.190986738681603,"R2_peripheral",2
"7Networks_LH_SomMot_6",75.4088525869143,0.795332862014274,53,22,0.00139821552523277,0.917224849315182,-0.0417047805764656,0.0253175482199803,"R1_ultra_peripheral",2
"7Networks_LH_SomMot_7",90.6640719802574,0.971821238526179,100,661,0.00168551361403162,0.591419182053927,0.920635995631513,0.456705914809359,"R2_peripheral",2
"7Networks_LH_SomMot_8",96.025738858008,1,90,462,0.00167613400328231,0.644405669552641,0.888692608685958,0.39346796848156,"R2_peripheral",2
"7Networks_LH_SomMot_9",68.4264008488941,0.722848797980682,46,0,0.00129317712975162,0.919451626641201,-0.865764756597357,0.151684603571728,"R2_peripheral",2
"7Networks_LH_SomMot_10",74.305470340944,0.77989757263834,48,6,0.00135866645067822,0.915026257496095,-0.508967387872876,0.109207222435928,"R2_peripheral",2
"7Networks_LH_SomMot_11",69.3319902872343,0.78058860800062,66,1,0.00144265542915286,0.858108782274632,0.0681034674377466,0.261686701313532,"R2_peripheral",2
"7Networks_LH_SomMot_12",73.0799364127173,0.762008985099776,48,7,0.00135882729394326,0.904572947552464,-0.552499028610333,0.110989161262276,"R2_peripheral",2
"7Networks_LH_SomMot_13",86.5460886681224,0.938116175780213,82,41,0.00153612288056516,0.751928958146475,0.77059310627742,0.34851170670364,"R2_peripheral",2
"7Networks_LH_SomMot_14",82.3320862105774,0.889946615478795,81,0,0.00151856728282258,0.747613148381254,0.497059494624435,0.349327302153138,"R2_peripheral",2
"7Networks_LH_SomMot_15",91.4919918667682,0.925491774829471,80,315,0.00156298291314207,0.652036650267372,-0.207279603643102,0.461883134758395,"R2_peripheral",2
"7Networks_LH_SomMot_16",81.6680086006967,0.860462176131594,73,35,0.00147071237712724,0.763261973216109,0.162078838497647,0.298709923488466,"R2_peripheral",2
"7Networks_LH_DorsAttn_Post_1",77.4389315085949,0.771913232628267,64,236,0.00140466650566896,0.530684904509131,-0.0770132527573821,0.5892236877135,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_2",68.6822756255595,0.704071385214109,57,99,0.00145542676359405,0.606220160927809,0.498972290760452,0.701885633947431,"R3_nonhub_connector",3
"7Networks_LH_DorsAttn_Post_3",71.0856847049644,0.759373041171119,62,52,0.00148424771161658,0.64730482116617,0.143814403692219,0.615519199979405,"R2_peripheral",1
"7Networks_LH_DorsAttn_Post_4",75.3007095705017,0.812389739605557,79,91,0.00144954284412352,0.699305334057599,-0.244706480582632,0.471204748209655,"R2_peripheral",2
"7Networks_LH_DorsAttn_Post_5",72.8480387952147,0.785510152312906,61,42,0.00137966015196372,0.778598124521345,-0.683458591071866,0.424749982772733,"R2_peripheral",2
