"mean_strength","global_efficiency","char_path_length","density","mean_degree","clustering","modularity","n_communities","assortativity","small_worldness","threshold_used","Q_sd","Q_range","cons_iterations","cons_converged"
63.4522204743346,0.3244776769857,3.77946721846186,0.191931631586804,44.3362068965517,0.666962255774302,0.397792228214885,23,0.392324931369566,1.69380504582241,0.2,0.00253315304679389,0.00842707976645518,2,TRUE
