"mean_strength","global_efficiency","char_path_length","density","mean_degree","clustering","modularity","n_communities","assortativity","small_worldness","threshold_used","Q_sd","Q_range","cons_iterations","cons_converged"
143.325737030199,0.639447622381664,1.82926269999318,0.19991789819376,46.1810344827586,0.697243259557401,0.39808022643199,20,0.303240303819881,3.51496461238247,0.2,0.00243479878701736,0.00971809938965562,2,TRUE
