Component	kappa	rho	variance explained	normalized variance explained	countsigFT2	countsigFS0	dice_FT2	dice_FS0	signal-noise_t	signal-noise_p	optimal sign	Var Exp of rejected to accepted	classification	classification_tags
ICA_000	23.96335060807423	13.779560258888255	0.961588863384853	1.1270353344995547	5260	519	0.1964576352321685	0.0	0.0	0.0	-1	54.65372067674077	accepted	Likely BOLD
ICA_001	7.854998351368688	9.7708451408987	0.10790961307791665	0.1767744370316171	89	205	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_002	48.07756842237723	7.679209137604859	0.342334349937001	0.565688817475515	10488	184	0.6046041225197457	0.0	29.918727641504162	3.1414721103352693e-186	-1	21.405204558790103	accepted	Likely BOLD
ICA_003	9.899227950907614	6.991774065447187	0.12340908241343426	0.1977504012047015	0	148	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_004	23.138611564207853	25.7219967014049	3.0922675783676996	0.9248868671706881	2212	1986	0.49420322800636507	0.49832171443325585	8.930917981093355	3.759967769549745e-18	1	n/a	rejected	Unlikely BOLD
ICA_005	7.3994121689268635	9.60505118171198	0.10764739880482165	0.16146573788698343	0	243	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_006	12.737413233571534	15.898606435410606	0.3177662811239239	0.4020769944366691	86	186	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_007	10.541588537558026	31.952277958214697	0.5503749549883111	0.19893804547380448	867	1179	0.6391995291347852	0.8169991326973114	8.430693725855605	2.5236870603130437e-16	-1	n/a	rejected	Unlikely BOLD
ICA_008	11.312894774276126	7.799955663361289	0.16048497897658923	0.2718556292115084	326	147	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_009	12.849551103326135	10.02317103150625	0.33301525681381455	0.47623741815495363	440	384	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_010	7.805781151578369	10.872246818874626	0.17830630610525822	0.2808182379116404	0	0	0.0	0.0	-5.352936517581483	1.9963042399856515e-07	-1	n/a	rejected	Unlikely BOLD
ICA_011	9.303089544808417	8.587690388368967	0.14459283544211035	0.17918350436715783	216	360	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_012	17.313079817621123	13.746341744968712	0.48497328169503223	0.7704592503560901	1699	301	0.0	0.0	0.0	0.0	1	44.52171736369009	accepted	Likely BOLD
ICA_013	9.322188055837056	9.537394903170263	0.15251760979436227	0.1815486569466528	111	216	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_014	17.475248186610763	12.472122505158595	0.8099719955069883	1.1766319543015484	5512	1011	0.14187302178365296	0.0	0.0	0.0	1	42.665762235295844	accepted	Likely BOLD
ICA_015	7.854289647869135	8.159924665781316	0.17852668288242807	0.23700476781167232	0	0	0.0	0.0	-8.670041737816021	1.1560801406394503e-13	1	n/a	rejected	Unlikely BOLD
ICA_016	10.008016693428898	8.029507794458507	0.7022421591147575	1.2590536732675122	89	130	0.0	0.0	1.2346898989974264	0.2172601617954654	1	n/a	rejected	Unlikely BOLD
ICA_017	9.970873944927355	7.579452159491643	0.15112336511017221	0.17179703411827585	107	101	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_018	49.19316071932704	8.103451099470012	0.5770722081074592	0.7555083030831437	10991	147	0.6444332308821505	0.0	27.567368592539676	1.2705118990172747e-159	-1	21.30809779455388	accepted	Likely BOLD
ICA_019	15.151580154682579	9.09870753805363	0.4878939846582042	0.9101583901682513	997	0	0.0	0.0	0.0	0.0	-1	33.242080499820034	accepted	Likely BOLD
ICA_020	10.527725606248392	9.118871375863975	0.18513461663334368	0.29641873038337746	439	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_021	9.422198224351387	9.222067007180685	0.1395712784629934	0.17414154680701663	311	611	0.0	0.37333333333333335	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_022	13.230190277369179	13.944211446870932	0.235255208614585	0.3115235973184765	507	284	0.0	0.0	7.786465515311639	4.411940275604401e-12	1	n/a	rejected	Unlikely BOLD
ICA_023	11.850937248714917	8.126358103085723	0.13559344501767104	0.20097608077313717	1258	121	0.14227642276422764	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_024	10.436441665952373	9.455318241714005	0.4515455863294547	0.8461774184678195	206	0	0.0	0.0	-8.095033566980842	8.250283675501527e-16	1	n/a	rejected	Unlikely BOLD
ICA_025	8.695099191532629	7.7577012497029525	0.10555894883267744	0.1670830933691011	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_026	15.48812522192946	9.822301425173967	0.4001023038881722	0.681196079507624	1537	309	0.0	0.0	0.0	0.0	1	24.824255037450314	accepted	Likely BOLD
ICA_027	45.44073205769561	11.75237975319102	4.188487804472052	5.1397812969642445	22470	6163	0.6431841878598304	0.1858766233766234	0.0	0.0	1	28.992389441436206	accepted	Likely BOLD
ICA_028	8.346074670253206	8.360261303185146	0.09516381094333362	0.15435214033070113	0	124	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_029	43.052131911924306	7.129761571305773	0.2893907862796401	0.4329129894791891	8587	367	0.6141834743005855	0.0	36.10457360730927	1.2426301124130336e-262	-1	16.253282338662732	accepted	Likely BOLD
ICA_030	12.224389470900098	14.36907423877636	0.29692552026361974	0.34593043214374364	395	99	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_031	11.223861751555644	13.650228997594542	0.26444970939343093	0.3218844942064474	118	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_032	44.62322607850539	7.5222419140603645	0.2502647108704442	0.3970025252504724	3816	236	0.5617357001972386	0.0	34.22092023515951	3.033638149684741e-224	-1	20.11459993067811	accepted	Likely BOLD
ICA_033	18.966877676561698	12.598909595815948	0.928603006452174	1.23458334707471	2033	135	0.08428927680798005	0.0	0.0	0.0	-1	61.26109139462841	accepted	Likely BOLD
ICA_034	17.906143785414493	16.005494011932466	1.6045233605170084	0.7512363362737192	1229	788	0.34156378600823045	0.4929757343550447	2.4269549670780877	0.015849542145642426	1	n/a	rejected	Unlikely BOLD
ICA_035	9.285534934866192	7.981697799530059	0.12110281475469128	0.16467926805715224	96	194	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_036	6.3097574941938674	11.132720422675275	0.29701411358391006	0.43615740107177065	0	85	0.0	0.0	0.40068750287391725	0.6893713495975287	-1	n/a	rejected	Unlikely BOLD
ICA_037	18.998782563601296	14.500694183558817	1.6041298465751628	0.7068849052621978	1392	716	0.43663003663003663	0.5273264401772526	13.002048307311453	3.6399396232806634e-35	-1	n/a	rejected	Unlikely BOLD
ICA_038	9.796197694734833	7.603918820849442	0.15251472369248698	0.16574696933644784	114	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_039	6.167852265428921	10.53234600385027	0.2414887480914602	0.3793916907366158	0	0	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_040	9.642525372918179	8.080192863560258	0.2292716838271672	0.35576135574731216	0	0	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_041	7.145319307841094	9.347692519039938	0.162831872215337	0.21566225688016485	0	124	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_042	6.800352710841472	11.240796077245014	0.21051195425572694	0.33039021362413734	183	381	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_043	10.656938661090427	8.095005066756379	0.11604779969317815	0.17867627047591525	665	285	0.19488817891373802	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_044	15.538578566708319	9.328758410472446	0.17392428647667546	0.2671709300074067	2463	587	0.08875255623721881	0.0	0.0	0.0	-1	12.743162508130023	accepted	Likely BOLD
ICA_045	8.248830997464223	10.998026228009751	0.24273532032612766	0.36550964893658966	856	449	0.09473684210526316	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_046	10.03617992091089	19.149741037854728	0.3100827195369452	0.1892739315635312	478	797	0.5062429057888763	0.7876884422110553	5.516946233355289	6.693807316950912e-08	1	n/a	rejected	Unlikely BOLD
ICA_047	49.64977488852959	7.5125530883232265	0.26154440090689496	0.39428397385033576	8381	472	0.6589438659190339	0.07897545357524013	35.75707656043836	2.4574265666649798e-257	-1	9.545096148333487	accepted	Likely BOLD
ICA_048	49.886537419660215	8.542258339667264	0.3475563145493434	0.5762894859809511	10354	1300	0.6262277281476729	0.25040783034257746	32.846931190109764	6.991366911709431e-220	1	14.713504968193691	accepted	Likely BOLD
ICA_049	22.18882307741754	8.699661939913037	0.7866409898017608	1.1508566390948702	4887	0	0.36464201577384003	0.0	0.0	0.0	1	33.64320439799402	accepted	Likely BOLD
ICA_050	9.42016469374792	8.640321852904544	0.12760349895291506	0.20430478051914658	0	244	0.0	0.0	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_051	17.517316576707533	8.584362784392365	0.17106716914833645	0.36403684690088023	543	0	0.0	0.0	0.0	0.0	1	14.646353271283907	accepted	Likely BOLD
ICA_052	21.375839002278724	11.86488477648679	13.511172394388234	14.022131632405557	19371	3955	0.4562167265479531	0.02816540775828959	0.0	0.0	-1	73.1321281436636	accepted	Likely BOLD
ICA_053	11.60490423052081	13.202499083387771	0.20752991864411763	0.2765176858746413	226	84	0.0	0.0	0.0	0.0	-1	n/a	rejected	Unlikely BOLD
ICA_054	16.535988289298263	8.300724425195858	0.27072227566358187	0.4555359132025645	1216	0	0.0	0.0	0.0	0.0	-1	24.907623753881936	accepted	Likely BOLD
ICA_055	17.13473386374221	7.452746965045227	0.14457164171756162	0.2012831241349258	3978	290	0.336162127929069	0.0	18.46800509410135	1.6915966450074045e-64	1	8.990543989502719	accepted	Likely BOLD
ICA_056	9.282974062300756	11.663405705983582	0.20496652979759222	0.16121180603122406	232	526	0.0	0.7207729468599033	0.0	0.0	1	n/a	rejected	Unlikely BOLD
ICA_057	24.21957185188942	9.32041877498431	0.5520490765199327	0.5228024319759556	4375	515	0.44855919453766924	0.20634920634920634	14.985568199400229	2.222170628074803e-48	1	15.37755701943988	accepted	Likely BOLD
ICA_058	40.88440963086755	7.842875296908292	0.218889140122099	0.35735470466638275	7325	363	0.4889010687859688	0.0	29.02182261580183	1.0185932790513952e-166	-1	13.819469423001962	accepted	Likely BOLD
ICA_059	24.202289610617118	13.844843442184782	36.51684614814673	32.15193848853058	25778	8352	0.5165136329992598	0.0826749954069447	0.0	0.0	1	58.298496968759395	accepted	Likely BOLD
